流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
29824;物治所;PT7061;03;神經物治臨床專題研究;;2.0;428 M1570;半年;選修;;;;5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;;;
26616;物治所;PT7061;04;神經物治臨床專題研究;;2.0;428 M1570;半年;選修;;;;5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;;;
52291;物治所;PT7062;;骨科物治臨床專題研究;;2.0;428 M1580;半年;選修;;;;5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;;;
51663;物治所;PT7062;01;骨科物治臨床專題研究;;2.0;428 M1580;半年;選修;;;;5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;;;
54731;物治所;PT7062;02;骨科物治臨床專題研究;;2.0;428 M1580;半年;選修;;;;5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;;;
30348;物治所;PT7062;03;骨科物治臨床專題研究;;2.0;428 M1580;半年;選修;;;;5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;;;
31732;物治所;PT7062;04;骨科物治臨床專題研究;;2.0;428 M1580;半年;選修;;;;5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;;;
38706;物治所;PT7062;05;骨科物治臨床專題研究;;2.0;428 M1580;半年;選修;徐瑋勵;2;;5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;;;
52663;物治所;PT7062;06;骨科物治臨床專題研究;;2.0;428 M1580;半年;選修;;;;5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;;;
34404;物治所;PT7074;;區域解剖學;;2.0;428 M2090;半年;選修;王淑芬;2;五1,2,3,4(請洽系所辦);10;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：10人;教室：2/26第1節課在基醫505，其餘課程在一東解剖室。與王淑慧合授;;
25278;物治所;PT7075;;實用統計學-迴歸分析;;2.0;428 M2100;半年;選修;林居正;2;三1,2(討論室一);10;限碩士班以上,本校修課人數上限：10人;;;
20521;物治所;PT7082;;高危險嬰幼兒之發展照護;;3.0;428 M3030;半年;選修;鄭素芳;2;一2,3,4(討論室二);5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;本課程中文授課,使用英文教科書。與李旺祚、曹伯年、周弘傑、陳倩儀、王儷穎、陳麗秋、吳晏慈、郭曉意合授;;
20521;物治所;PT7082;;高危險嬰幼兒之發展照護;;3.0;428 M3030;半年;選修;鄭素芳;2;一2,3,4(討論室二);5;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：5人;本課程中文授課,使用英文教科書。與李旺祚、曹伯年、周弘傑、陳倩儀、王儷穎、陳麗秋、吳晏慈、郭曉意合授;;
88785;物治所;PT7084;;高等神經系統物理治療學;;2.0;428 M3050;半年;選修;;;二8,9(討論室三);8;限碩士班以上,本校修課人數上限：8人;;;
88785;物治所;PT7084;;高等神經系統物理治療學;;2.0;428 M3050;半年;選修;;;二8,9(討論室三);8;限碩士班以上,本校修課人數上限：8人;;;
88785;神經認知學程;PT7084;;高等神經系統物理治療學;;2.0;428 M3050;半年;選修;;;二8,9(討論室三);8;限碩士班以上,本校修課人數上限：8人;;;
24423;物治所;PT7096;;教學實習;;0.0;428 M3250;半年;選修;柴惠敏;2;;40;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：40人;本課程中文授課,使用英文教科書。;;
24423;物治所;PT7096;;教學實習;;0.0;428 M3250;半年;選修;柴惠敏;2;;40;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：40人;本課程中文授課,使用英文教科書。;;
45195;老人長照學程;PT5007;;老人物理治療學;;2.0;428 U0070;半年;選修;湯佩芳;2;一3,4(請洽系所辦);45;限學士班四年級 且 限本系所學生(含輔系、雙修生),本校修課人數上限：45人;本課程中文授課,使用英文教科書。與張念慈、簡盟月、王儷穎、徐瑋勵、劉宴齊合授;;
45195;物治系六年制;PT5007;;老人物理治療學;;2.0;428 U0070;半年;必帶;湯佩芳;2;一3,4(請洽系所辦);45;限學士班四年級 且 限本系所學生(含輔系、雙修生),本校修課人數上限：45人;本課程中文授課,使用英文教科書。教室：公衛118R。與張念慈、簡盟月、王儷穎、徐瑋勵、劉宴齊合授;;
54337;職治所;OT8999;;博士論文;;0.0;429 D0010;半年;必修;薛漪平;1;;20;本校修課人數上限：20人;與曾美惠、謝清麟、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、王湉妮、蔡麗婷合授;;
22170;職治所;OT8011;01;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
45216;職治所;OT8011;02;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;謝清麟;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
27617;職治所;OT8011;03;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
63411;職治所;OT8011;04;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
38345;職治所;OT8011;05;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
85915;職治所;OT8011;06;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
23991;職治所;OT8011;07;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
83243;職治所;OT8011;08;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
87650;職治所;OT8011;09;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
84596;職治所;OT8011;10;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;吳建德;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
16165;職治所;OT8011;11;進階科學論文評析與寫作;;2.0;429 D0110;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
43570;職治所;OT8012;01;教學原理與實務;;1.0;429 D0120;半年;選修;;;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
68200;職治所;OT8012;02;教學原理與實務;;1.0;429 D0120;半年;選修;謝清麟;1;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
24644;職治所;OT8012;03;教學原理與實務;;1.0;429 D0120;半年;選修;;;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
59979;職治所;OT8012;04;教學原理與實務;;1.0;429 D0120;半年;選修;;;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
84581;職治所;OT8012;05;教學原理與實務;;1.0;429 D0120;半年;選修;;;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
41445;職治所;OT8012;06;教學原理與實務;;1.0;429 D0120;半年;選修;毛慧芬;1;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
18891;職治所;OT8012;07;教學原理與實務;;1.0;429 D0120;半年;選修;;;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
13210;職治所;OT8012;08;教學原理與實務;;1.0;429 D0120;半年;選修;;;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
45306;職治所;OT8012;09;教學原理與實務;;1.0;429 D0120;半年;選修;;;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
35538;職治所;OT8012;10;教學原理與實務;;1.0;429 D0120;半年;選修;吳建德;;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
78545;職治所;OT8012;11;教學原理與實務;;1.0;429 D0120;半年;選修;;;;20;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：20人;;;
66239;職治所;OT8003;01;進階獨立研究二;;1.0;429 D0220;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
13349;職治所;OT8003;02;進階獨立研究二;;1.0;429 D0220;半年;選修;謝清麟;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
18453;職治所;OT8003;03;進階獨立研究二;;1.0;429 D0220;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
27261;職治所;OT8003;04;進階獨立研究二;;1.0;429 D0220;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
78616;職治所;OT8003;05;進階獨立研究二;;1.0;429 D0220;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
59545;職治所;OT8003;06;進階獨立研究二;;1.0;429 D0220;半年;選修;毛慧芬;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
38992;職治所;OT8003;07;進階獨立研究二;;1.0;429 D0220;半年;選修;蔡麗婷;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
45735;職治所;OT8003;08;進階獨立研究二;;1.0;429 D0220;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
21754;職治所;OT8003;09;進階獨立研究二;;1.0;429 D0220;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
56540;職治所;OT8003;10;進階獨立研究二;;1.0;429 D0220;半年;選修;吳建德;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
88151;職治所;OT8003;11;進階獨立研究二;;1.0;429 D0220;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
25671;職治所;OT8005;01;進階獨立研究四;;1.0;429 D0240;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
39561;職治所;OT8005;02;進階獨立研究四;;1.0;429 D0240;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
17637;職治所;OT8005;03;進階獨立研究四;;1.0;429 D0240;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
69957;職治所;OT8005;04;進階獨立研究四;;1.0;429 D0240;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
24931;職治所;OT8005;05;進階獨立研究四;;1.0;429 D0240;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
21287;職治所;OT8005;06;進階獨立研究四;;1.0;429 D0240;半年;選修;毛慧芬;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
87336;職治所;OT8005;07;進階獨立研究四;;1.0;429 D0240;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
40396;職治所;OT8005;08;進階獨立研究四;;1.0;429 D0240;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
26235;職治所;OT8005;09;進階獨立研究四;;1.0;429 D0240;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
59548;職治所;OT8005;10;進階獨立研究四;;1.0;429 D0240;半年;選修;吳建德;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
24277;職治所;OT8005;11;進階獨立研究四;;1.0;429 D0240;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
58892;職治所;OT8007;01;進階獨立研究六;;2.0;429 D0260;半年;選修;林克忠;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
50926;職治所;OT8007;02;進階獨立研究六;;2.0;429 D0260;半年;選修;謝清麟;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
88766;職治所;OT8007;03;進階獨立研究六;;2.0;429 D0260;半年;選修;曾美惠;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
79582;職治所;OT8007;04;進階獨立研究六;;2.0;429 D0260;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
84554;職治所;OT8007;05;進階獨立研究六;;2.0;429 D0260;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
71024;職治所;OT8007;06;進階獨立研究六;;2.0;429 D0260;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
66912;職治所;OT8007;07;進階獨立研究六;;2.0;429 D0260;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
12083;職治所;OT8007;08;進階獨立研究六;;2.0;429 D0260;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
87669;職治所;OT8007;09;進階獨立研究六;;2.0;429 D0260;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
53589;職治所;OT8007;10;進階獨立研究六;;2.0;429 D0260;半年;選修;吳建德;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
13032;職治所;OT8007;11;進階獨立研究六;;2.0;429 D0260;半年;選修;王湉妮;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
35991;職治所;OT8008;01;進階獨立研究八;;2.0;429 D0280;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
11381;職治所;OT8008;02;進階獨立研究八;;2.0;429 D0280;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
70467;職治所;OT8008;03;進階獨立研究八;;2.0;429 D0280;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
26010;職治所;OT8008;04;進階獨立研究八;;2.0;429 D0280;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
54791;職治所;OT8008;05;進階獨立研究八;;2.0;429 D0280;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
55378;職治所;OT8008;06;進階獨立研究八;;2.0;429 D0280;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
32867;職治所;OT8008;07;進階獨立研究八;;2.0;429 D0280;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
35091;職治所;OT8008;08;進階獨立研究八;;2.0;429 D0280;半年;選修;陳顥齡;1;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
56880;職治所;OT8008;09;進階獨立研究八;;2.0;429 D0280;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
49063;職治所;OT8008;10;進階獨立研究八;;2.0;429 D0280;半年;選修;吳建德;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
25584;職治所;OT8008;11;進階獨立研究八;;2.0;429 D0280;半年;選修;;;;20;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
86614;職治所;OT8009;;職能治療科學寫作;;2.0;429 D0310;半年;選修;謝清麟;2;二9,10(公職治422);12;本校修課人數上限：12人;碩博班皆可修，博班優先。上課地點:本系440教室。;;
86614;職治所;OT8009;;職能治療科學寫作;;2.0;429 D0310;半年;選修;謝清麟;2;二9,10(公職治422);12;本校修課人數上限：12人;碩博班皆可修，博班優先。上課地點:本系440教室。;;
60455;職治所;OT7999;;碩士論文;;0.0;429 M0010;半年;必修;薛漪平;1;;20;本校修課人數上限：20人;與曾美惠、謝清麟、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、王湉妮、蔡麗婷合授;;
76205;職治所;OT7002;;職能治療研究方法學;;3.0;429 M0030;半年;必修;林克忠;1;一7,8,9(公職治422);20;限學士班四年級以上,本校修課人數上限：20人,外系人數限制：3人;與姚開屏、曾美惠、謝清麟、毛慧芬、黃小玲、潘璦琬、王治文、王湉妮合授;;
83958;職治所;OT7023;01;獨立研究二;;1.0;429 M0320;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
41187;職治所;OT7023;02;獨立研究二;;1.0;429 M0320;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
28117;職治所;OT7023;03;獨立研究二;;1.0;429 M0320;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
49352;職治所;OT7023;04;獨立研究二;;1.0;429 M0320;半年;選修;潘璦琬;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
53220;職治所;OT7023;05;獨立研究二;;1.0;429 M0320;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
78458;職治所;OT7023;06;獨立研究二;;1.0;429 M0320;半年;選修;毛慧芬;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
76556;職治所;OT7023;07;獨立研究二;;1.0;429 M0320;半年;選修;蔡麗婷;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
23806;職治所;OT7023;08;獨立研究二;;1.0;429 M0320;半年;選修;陳顥齡;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
72054;職治所;OT7023;09;獨立研究二;;1.0;429 M0320;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
87905;職治所;OT7023;10;獨立研究二;;1.0;429 M0320;半年;選修;吳建德;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
50375;職治所;OT7023;11;獨立研究二;;1.0;429 M0320;半年;選修;王湉妮;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
82984;職治所;OT7025;01;獨立研究四;;1.0;429 M0340;半年;選修;林克忠;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
43807;職治所;OT7025;02;獨立研究四;;1.0;429 M0340;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
44964;職治所;OT7025;03;獨立研究四;;1.0;429 M0340;半年;選修;曾美惠;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
31564;職治所;OT7025;04;獨立研究四;;1.0;429 M0340;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
24554;職治所;OT7025;05;獨立研究四;;1.0;429 M0340;半年;選修;薛漪平;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
33121;職治所;OT7025;06;獨立研究四;;1.0;429 M0340;半年;選修;毛慧芬;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
53759;職治所;OT7025;07;獨立研究四;;1.0;429 M0340;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
85998;職治所;OT7025;08;獨立研究四;;1.0;429 M0340;半年;選修;陳顥齡;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
75362;職治所;OT7025;09;獨立研究四;;1.0;429 M0340;半年;選修;黃小玲;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
74928;職治所;OT7025;10;獨立研究四;;1.0;429 M0340;半年;選修;吳建德;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
87329;職治所;OT7025;11;獨立研究四;;1.0;429 M0340;半年;選修;王湉妮;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
88664;職治所;OT7027;01;獨立研究六;;2.0;429 M0360;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
13286;職治所;OT7027;02;獨立研究六;;2.0;429 M0360;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
30991;職治所;OT7027;03;獨立研究六;;2.0;429 M0360;半年;選修;曾美惠;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
60059;職治所;OT7027;04;獨立研究六;;2.0;429 M0360;半年;選修;潘璦琬;1;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
58358;職治所;OT7027;05;獨立研究六;;2.0;429 M0360;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
87060;職治所;OT7027;06;獨立研究六;;2.0;429 M0360;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
13025;職治所;OT7027;07;獨立研究六;;2.0;429 M0360;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
22470;職治所;OT7027;08;獨立研究六;;2.0;429 M0360;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
25559;職治所;OT7027;09;獨立研究六;;2.0;429 M0360;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
55763;職治所;OT7027;10;獨立研究六;;2.0;429 M0360;半年;選修;吳建德;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
67892;職治所;OT7027;11;獨立研究六;;2.0;429 M0360;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
86010;職治所;OT7029;01;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
50010;職治所;OT7029;02;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
61701;職治所;OT7029;03;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
25931;職治所;OT7029;04;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
76446;職治所;OT7029;05;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
42271;職治所;OT7029;06;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
29494;職治所;OT7029;07;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
71860;職治所;OT7029;08;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
56650;職治所;OT7029;09;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
18371;職治所;OT7029;10;獨立研究八;;2.0;429 M0380;半年;選修;吳建德;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
18832;職治所;OT7029;11;獨立研究八;;2.0;429 M0380;半年;選修;;;;20;限本系所學生(含輔系、雙修生),本校修課人數上限：20人;;;
28817;職治所;OT7040;;教學實習二;;0.0;429 M0580;半年;選修;薛漪平;2;;40;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：40人;加選授權碼請向系辦索取。與曾美惠、謝清麟、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、王湉妮、蔡麗婷合授;;
28817;職治所;OT7040;;教學實習二;;0.0;429 M0580;半年;選修;薛漪平;2;;40;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：40人;加選授權碼請向系辦索取。與曾美惠、謝清麟、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、王湉妮、蔡麗婷合授;;
67667;職治所;OT7042;;教學實習四;;0.0;429 M0600;半年;選修;薛漪平;2;;40;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：40人;加選授權碼請向系辦索取。與曾美惠、謝清麟、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、王湉妮、蔡麗婷合授;;
67667;職治所;OT7042;;教學實習四;;0.0;429 M0600;半年;選修;薛漪平;2;;40;限本系所學生(含輔系、雙修生) 且 限碩士班以上,本校修課人數上限：40人;加選授權碼請向系辦索取。與曾美惠、謝清麟、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、王湉妮、蔡麗婷合授;;
51554;職治系;OT5046;;職能治療常見統計入門;;1.0;429 U0440;半年;選修;黃怡靜;2;五8,9(公職治422);12;本校修課人數上限：12人;週五雙週上課。;;
51554;職治系;OT5046;;職能治療常見統計入門;;1.0;429 U0440;半年;選修;黃怡靜;2;五8,9(公職治422);12;本校修課人數上限：12人;週五雙週上課。;;
64515;職治系;OT5044;;職能治療與視能復健;;2.0;429 U0510;半年;選修;蔡麗婷;2;二3,4(公職治430);12;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：12人;;;
64515;職治所;OT5044;;職能治療與視能復健;;2.0;429 U0510;半年;選修;蔡麗婷;2;二3,4(公職治430);12;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：12人;;;
64515;職治所;OT5044;;職能治療與視能復健;;2.0;429 U0510;半年;選修;蔡麗婷;2;二3,4(公職治430);12;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：12人;;;
64515;職治系;OT5044;;職能治療與視能復健;;2.0;429 U0510;半年;選修;蔡麗婷;2;二3,4(公職治430);12;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：12人;;;
81904;職治系;OT5047;;職能治療應用心理計量學;;2.0;429 U0530;半年;選修;;;三8,9(請洽系所辦);20;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：20人;;;
81904;職治系;OT5047;;職能治療應用心理計量學;;2.0;429 U0530;半年;選修;;;三8,9(請洽系所辦);20;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：20人;;;
46279;職治所;OT5026;;進階職能治療專題討論;;2.0;429 U0560;半年;必帶;薛漪平;1;一10,A(公職治431);30;限本系所學生(含輔系、雙修生),本校修課人數上限：30人;碩士班學生於就學期間，需修習1次（2學分）。博士班學生於就學期間，需修習2次（4學分）。與曾美惠、謝清麟、林克忠、毛慧芬、黃小玲、潘璦琬、陳顥齡、王湉妮、蔡麗婷合授;;
