流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
15184;工科海洋所;AM5004;;光機電系統設計與製造一;;3.0;543 U5210;半年;選修;黃君偉;2;一A,B,C(應111);98;限學士班四年級以上,本校修課人數上限：98人;計入本系課程。與李世光合授;;
15184;奈米科技學程;AM5004;;光機電系統設計與製造一;;3.0;543 U5210;半年;選修;黃君偉;2;一A,B,C(應111);98;限學士班四年級以上,本校修課人數上限：98人;與李世光合授;;
15184;應力所;AM5004;;光機電系統設計與製造一;;3.0;543 U5210;半年;選修;黃君偉;2;一A,B,C(應111);98;限學士班四年級以上,本校修課人數上限：98人;與李世光合授;;
25236;應力所;AM5024;;工程與人體物理學;;3.0;543 U5310;半年;選修;許聿翔;2;二7,8,9(應111);60;本校修課人數上限：60人;本課程中文授課,使用英文教科書。;;
37637;化工系;AM5011;01;材料力學;;3.0;543 U5870;半年;必帶;王安邦;3;二3,4(請洽系所辦)  五2(請洽系所辦);65;本課有先修科目規定,限學號單號,本校修課人數上限：65人;上課地點:應111。;;
48534;化工系;AM5011;02;材料力學;;3.0;543 U5870;半年;必帶;舒貽忠;3;二3,4(請洽系所辦)  五2(請洽系所辦);65;本課有先修科目規定,限學號雙號,本校修課人數上限：65人;上課地點:應113。;;
73743;神經認知學程;AM5019;;實驗室晶片導論;;3.0;543 U6970;半年;選修;王安邦;3;五7,8,9(應233);15;本校修課人數上限：15人;合開教師：林順區。與林亮音、蘇剛毅、楊鏡堂、陳建甫、侯詠德、黃念祖、潘建源合授;;
73743;奈米科技學程;AM5019;;實驗室晶片導論;;3.0;543 U6970;半年;選修;王安邦;3;五7,8,9(應233);15;本校修課人數上限：15人;合開教師：林順區。與林亮音、蘇剛毅、楊鏡堂、陳建甫、侯詠德、黃念祖、潘建源合授;;
73743;應力所;AM5019;;實驗室晶片導論;;3.0;543 U6970;半年;選修;王安邦;3;五7,8,9(應233);15;本校修課人數上限：15人;合開教師：林順區。與林亮音、蘇剛毅、楊鏡堂、陳建甫、侯詠德、黃念祖、潘建源合授;;
45973;建城所;BP8999;;博士論文;;0.0;544 D0010;半年;必修;;1;;35;本校修課人數上限：35人;;;
57179;建城所;BP7999;;碩士論文;;0.0;544 M0010;半年;必修;;1;;50;本校修課人數上限：50人;;;
65710;建城所;BP7016;01;環境規劃設計實習一上;;6.0;544 M0381;全年;必修;陳良治;3;二6,7,8,9(工綜313)五6,7,8,9(工綜313);12;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：12人;;;
32381;建城所;BP7016;02;環境規劃設計實習一上;;6.0;544 M0381;全年;必修;黃麗玲;3;二6,7,8,9(工綜311)五6,7,8,9(工綜311);12;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：12人;;;
61322;建城所;BP7016;03;環境規劃設計實習一上;;6.0;544 M0381;全年;必修;賴仕堯;3;二6,7,8,9(公館B01)五6,7,8,9(公館B01);12;限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：12人;;;
83910;建城所;BP7202;;環境規劃設計實習七A;;6.0;544 M0540;半年;選修;張聖琳;3;;7;本校修課人數上限：7人;初選不開放。案名：四川跨境實習與余峻瑜合授;;
86498;建城所;BP7203;;環境規劃設計實習七B;;4.0;544 M0550;半年;選修;;;一3,4(工綜311)四3,4(請洽系所辦);10;本校修課人數上限：10人;案名：原住民社群設計:文化感性與視覺溝通;;
79019;建城所;BP7204;;環境規劃設計實習七C;;4.0;544EM0560;半年;選修;康旻杰;3;;10(含開放臺大系統人數:4);限碩士班以上,本校修課人數上限：6人;本課程以英語授課。本課程英文化程度說明;;
61896;建城所;BP7205;;環境規劃設計實習七D;;6.0;544 M0570;半年;選修;;;五7,8(請洽系所辦);10;本校修課人數上限：10人;案名：洲美社區案 上課教室：農綜館生傳525教室;;
61896;生傳發展所;BP7205;;環境規劃設計實習七D;;6.0;544 M0570;半年;選修;;;五7,8(請洽系所辦);10;本校修課人數上限：10人;案名：洲美社區案 上課教室：農綜館生傳525教室;;
53651;建城所;BP7206;;環境規劃設計實習七G;;6.0;544 M0580;半年;選修;謝昇佑;3;;10(含開放臺大系統人數:4);本校修課人數上限：6人;;;
65430;建城所;BP;;都市化與資源管理;;3.0;544 M1100;半年;選修;;;二2,3,4(公館104);25;本校修課人數上限：25人;;;
66421;建城所;BP7062;;質性研究;;3.0;544 M3530;半年;選修;畢恆達;3;二2,3,4(工綜313);37(含開放臺大系統人數:2);限碩士班以上,本校修課人數上限：35人,外系人數限制：5人;;;
44155;建城所;BP7088;;地景與認同;;3.0;544EM3820;半年;選修;張聖琳;3;三2,3,4(公館104);15(含開放臺大系統人數:6);限碩士班以上,本校修課人數上限：9人;本課程以英語授課。本課程英文化程度說明;;
44390;建城所;BP7102;;亞洲城市的全球化;;3.0;544 M3990;半年;選修;黃麗玲;3;四2,3,4(工綜313);15(含開放臺大系統人數:4);限碩士班以上,本校修課人數上限：11人;;;
44390;人口學程;BP7102;;亞洲城市的全球化;;3.0;544 M3990;半年;選修;黃麗玲;3;四2,3,4(工綜313);15(含開放臺大系統人數:4);限碩士班以上,本校修課人數上限：11人;[人口學程] 選修領域(四)遷移與空間。;;
26047;建城所;BP7120;;都市及區域經濟發展概論;;3.0;544 M4190;半年;選修;陳良治;3;五2,3,4(工綜305);22(含開放臺大系統人數:6);限碩士班以上,本校修課人數上限：16人,外系人數限制：3人;;;
34628;建城所;BP7122;;藝術介入...;;3.0;544 M4210;半年;選修;康旻杰;3;四7,8,9(公館101);30(含開放臺大系統人數:6);限碩士班以上,本校修課人數上限：24人;;;
49270;建城所;BP7129;;規劃與設計史;;3.0;544 M4280;半年;必修;王志弘;3;一7,8,9(工綜313);40(含開放臺大系統人數:2);限碩士班以上,本校修課人數上限：38人,外系人數限制：3人;;;
66665;建城所;BP7130;;空間的文化研究;;3.0;544 M4290;半年;選修;王志弘;3;二7,8,9(工綜305);20(含開放臺大系統人數:4);限碩士班以上,本校修課人數上限：16人,外系人數限制：5人;;;
25911;建城所;BP7160;;建築再現與城市形象;;3.0;544 M4550;半年;選修;賴仕堯;3;四2,3,4(工綜305);20(含開放臺大系統人數:4);限碩士班以上,本校修課人數上限：16人,外系人數限制：10人;;;
95076;建城所;BP7177;;暗黑襲產與之外;;3.0;544 M4710;半年;選修;黃舒楣;3;四6,7,8(工綜313);16(含開放臺大系統人數:4);限碩士班以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：12人;;;
25888;建城所;BP7200;;原住民環境規劃專題;;3.0;544 M4810;半年;選修;黃舒楣;3;三2,3,4(工綜313);14(含開放臺大系統人數:4);限碩士班以上,本校修課人數上限：10人;;;
59528;建城所;BP7201;;當代都市理論;;3.0;544 M4820;半年;選修;王志弘;3;四A,B,C(工綜305);20(含開放臺大系統人數:4);限碩士班以上,本校修課人數上限：16人,外系人數限制：2人;;;
47780;建城所;BP5044;;環境規劃設計實習七E;;6.0;544 U0060;半年;選修;黃書緯;3;三6,7,8,9(公館104);10(含開放臺大系統人數:4);限學士班三年級以上,本校修課人數上限：6人;防災教育與社會設計;;
66258;建城所;BP5045;;環境規劃設計實習七F;;6.0;544 U0070;半年;選修;謝昇佑;3;三A,B,C,D(公館104);8;本校修課人數上限：8人;案名：社會創新實習與張聖琳合授;;
17557;建城所;BP5036;;田野工作坊;;1.0;544 U1970;半年;選修;謝昇佑;3;;80(含開放臺大系統人數:10);本校修課人數上限：70人;與洪伯邑、陳怡共授;;
22931;建城所;BP5043;;設計方法論;;3.0;544 U2010;半年;選修;呂欽文;3;四A,B,C(工綜313);30(含開放臺大系統人數:6);限學士班三年級以上,本校修課人數上限：24人;;;
37718;工業工程所;IE8000;;博士論文;;0.0;546 D0010;半年;必修;;1;;20;本校修課人數上限：20人;;;
64917;工業工程所;IE8001;01;博士專題研究;;1.0;546 D0070;半年;必修;周雍強;1;;10;本校修課人數上限：10人;;;
60030;工業工程所;IE8001;02;博士專題研究;;1.0;546 D0070;半年;必修;陳正剛;1;;10;本校修課人數上限：10人;;;
88003;工業工程所;IE8001;06;博士專題研究;;1.0;546 D0070;半年;必修;洪一薰;2;;5;本校修課人數上限：5人;初選不開放。;;
70407;工業工程所;IE8001;07;博士專題研究;;1.0;546 D0070;半年;必修;吳政鴻;1;;5;本校修課人數上限：5人;;;
45878;工業工程所;IE8001;08;博士專題研究;;1.0;546 D0070;半年;必修;吳文方;1;;10;本校修課人數上限：10人;;;
89258;工業工程所;IE8001;12;博士專題研究;;1.0;546 D0070;半年;必修;張時中;1;;10;本校修課人數上限：10人;;;
29686;工業工程所;IE8001;13;博士專題研究;;1.0;546 D0070;半年;必修;黃奎隆;1;;5;本校修課人數上限：5人;;;
22235;工業工程所;IE8001;14;博士專題研究;;1.0;546 D0070;半年;必修;;;;5;本校修課人數上限：5人;;;
25312;工業工程所;IE7999;;碩士論文;;0.0;546 M0010;半年;必修;;1;;60;本校修課人數上限：60人;;;
50471;工業工程所;IE7004;;專題研究;;1.0;546 M0070;半年;必修;;;;10;本校修課人數上限：10人;;;
69648;工業工程所;IE7004;02;專題研究;;1.0;546 M0070;半年;必修;楊烽正;1;;20;本校修課人數上限：20人;;;
87475;工業工程所;IE7004;03;專題研究;;1.0;546 M0070;半年;必修;周雍強;1;;20;本校修課人數上限：20人;;;
25638;工業工程所;IE7004;04;專題研究;;1.0;546 M0070;半年;必修;陳正剛;1;;20;本校修課人數上限：20人;;;
13861;工業工程所;IE7004;06;專題研究;;1.0;546 M0070;半年;必修;黃漢邦;1;;10;本校修課人數上限：10人;;;
77976;工業工程所;IE7004;09;專題研究;;1.0;546 M0070;半年;必修;;;;10;本校修課人數上限：10人;;;
69043;工業工程所;IE7004;11;專題研究;;1.0;546 M0070;半年;必修;吳文方;1;;20;本校修課人數上限：20人;;;
62095;工業工程所;IE7004;13;專題研究;;1.0;546 M0070;半年;必修;;;;10;本校修課人數上限：10人;;;
72137;工業工程所;IE7004;15;專題研究;;1.0;546 M0070;半年;必修;吳政鴻;1;;20;本校修課人數上限：20人;;;
66381;工業工程所;IE7004;16;專題研究;;1.0;546 M0070;半年;必修;洪一薰;2;;20;本校修課人數上限：20人;初選不開放。;;
10183;工業工程所;IE7004;17;專題研究;;1.0;546 M0070;半年;必修;黃奎隆;1;;20;本校修課人數上限：20人;;;
48515;工業工程所;IE7004;18;專題研究;;1.0;546 M0070;半年;必修;;;;10;本校修課人數上限：10人;;;
48322;工業工程所;IE7005;;專題討論;;1.0;546 M0080;半年;必修;陳正剛;1;三7,8,9(國青101);60;本校修課人數上限：60人;此課程有八週上課時間為週三19:00~21:20。上課地點：普通教室103。;;
33008;工業工程所;IE7023;;跨領域專題討論;;1.0;546 M0090;半年;必修;洪一薰;1;三A,B,C(請洽系所辦);200;限碩士在職專班生,本校修課人數上限：200人;上課教室為博雅教室103。;;
11051;工業工程所;IE7045;;跨領域整合與創新（三）;;1.0;546 M1130;半年;選修;周雍強;2;;40;限碩士在職專班生,本校修課人數上限：40人;初選不開放。上課時間、地點請洽所辦公室;;
31624;工業工程所;IE7046;;跨領域整合與創新（四）;;1.0;546 M1140;半年;選修;黃奎隆;2;;40;限碩士在職專班生,本校修課人數上限：40人;初選不開放。上課時間、地點請洽所辦公室與吳政鴻、洪一薰合授;;
20901;工業工程所;IE7037;;國際化行銷與文化行為;;3.0;546 M3200;半年;必修;洪一薰;2;;40;限碩士在職專班生,本校修課人數上限：40人;上課時間、地點請洽所辦公室與黃俊堯、陸  洛合授;;
71153;工業工程所;IE7036;;決策分析與賽局;;3.0;546 M3240;半年;必修;吳政鴻;3;;40;限碩士在職專班生,本校修課人數上限：40人;上課時間、地點請洽所辦公室與洪一薰合授;;
85603;工業工程所;IE7039;;最佳化概論;;3.0;546EM6000;半年;選修;洪一薰;2;三2,3,4(國青101);30;本校修課人數上限：30人;本課程以英語授課。與吳政鴻、黃奎隆合授本課程英文化程度說明;;
54654;工業工程所;IE5009;;賽局理論與應用;;3.0;546EU0660;半年;選修;洪一薰;2;四6,7,8(新401);50;本校修課人數上限：50人;本課程以英語授課。本課程英文化程度說明;;
32414;工業工程所;IE5030;;柔性計算法與應用;;3.0;546 U4030;半年;選修;楊烽正;3;一2,3,4(國青235);35;本校修課人數上限：35人,外系人數限制：8人;須具有高階電腦程式撰寫能力。;;
40880;工業工程所;IE5032;;隨機過程;;3.0;546EU6010;半年;選修;吳政鴻;2;一6,7,8(新501);50;本校修課人數上限：50人;本課程以英語授課。本課程英文化程度說明;;
58209;機械所;IE5034;;線性代數與應用;;3.0;546 U6040;半年;選修;陳正剛;2;二7,8,9(普502);60(含開放臺大系統人數:6);限學士班四年級以上 或 限碩士班以上,本校修課人數上限：54人,外系人數限制：50人;;;
58209;統計碩士學位;IE5034;;線性代數與應用;;3.0;546 U6040;半年;選修;陳正剛;2;二7,8,9(普502);60(含開放臺大系統人數:6);限學士班四年級以上 或 限碩士班以上,本校修課人數上限：54人,外系人數限制：50人;工程與環境統計領域選修課程之一。;;
58209;機械系;IE5034;;線性代數與應用;;3.0;546 U6040;半年;選修;陳正剛;2;二7,8,9(普502);60(含開放臺大系統人數:6);限學士班四年級以上 或 限碩士班以上,本校修課人數上限：54人,外系人數限制：50人;;;
58209;工業工程所;IE5034;;線性代數與應用;;3.0;546 U6040;半年;選修;陳正剛;2;二7,8,9(普502);60(含開放臺大系統人數:6);限學士班四年級以上 或 限碩士班以上,本校修課人數上限：54人,外系人數限制：50人;;;
84484;工業工程所;IE5041;;生產與作業排程;;3.0;546EU6110;半年;選修;黃奎隆;2;四2,3,4(工綜207);30;本校修課人數上限：30人;本課程以英語授課。本課程英文化程度說明;;
88096;高分子所;PSE8999;;博士論文;;0.0;549 D0010;半年;選修;;1;;20;本校修課人數上限：20人;;;
19820;高分子所;PSE8001;02;博士專題研究一;;1.0;549 D6010;半年;必修;;;;3;本校修課人數上限：3人;;;
66284;高分子所;PSE8001;03;博士專題研究一;;1.0;549 D6010;半年;必修;黃慶怡;1;;3;本校修課人數上限：3人;;;
29706;綠色精密學程;PSE8001;04;博士專題研究一;;1.0;549 D6010;半年;必修;徐善慧;1;;3;本校修課人數上限：3人;;;
29706;高分子所;PSE8001;04;博士專題研究一;;1.0;549 D6010;半年;必修;徐善慧;1;;3;本校修課人數上限：3人;;;
52549;高分子所;PSE8001;05;博士專題研究一;;1.0;549 D6010;半年;必修;童世煌;1;;3;本校修課人數上限：3人;;;
63422;高分子所;PSE8001;06;博士專題研究一;;1.0;549 D6010;半年;必修;鄭如忠;1;;3;本校修課人數上限：3人;;;
47420;高分子所;PSE8001;07;博士專題研究一;;1.0;549 D6010;半年;必修;賴育英;1;;3;本校修課人數上限：3人;;;
16080;高分子所;PSE8003;04;博士專題研究三;;1.0;549 D6030;半年;必修;徐善慧;1;;3;本校修課人數上限：3人;;;
21476;高分子所;PSE8003;05;博士專題研究三;;1.0;549 D6030;半年;必修;;;;3;本校修課人數上限：3人;;;
67426;高分子所;PSE8003;06;博士專題研究三;;1.0;549 D6030;半年;必修;;;;2;本校修課人數上限：2人;;;
61551;高分子所;PSE8003;09;博士專題研究三;;1.0;549 D6030;半年;必修;;;;2;本校修課人數上限：2人;;;
15936;高分子所;PSE7999;;碩士論文;;0.0;549 M0010;半年;必修;;1;;10;本校修課人數上限：10人;;;
86301;綠色精密學程;PSE7001;;專題討論;;1.0;549 M0020;半年;必修;賴育英;2;五7,8,9(共203);50;本校修課人數上限：50人;與葉伊純合授;;
86301;高分子學程;PSE7001;;專題討論;;1.0;549 M0020;半年;必修;賴育英;2;五7,8,9(共203);50;本校修課人數上限：50人;與葉伊純合授;;
86301;高分子所;PSE7001;;專題討論;;1.0;549 M0020;半年;必修;賴育英;2;五7,8,9(共203);50;本校修課人數上限：50人;與葉伊純合授;;
11423;高分子學程;PSE7002;;高分子物理;;3.0;549 M1010;半年;選修;黃慶怡;1;二2,3,4(共307);45;本校修課人數上限：45人;;;
11423;高分子所;PSE7002;;高分子物理;;3.0;549 M1010;半年;必修;黃慶怡;1;二2,3,4(共307);45;本校修課人數上限：45人;;;
76312;高分子所;PSE7037;;高分子固態物理;;3.0;549 M1060;半年;選修;童世煌;2;四7,8,9(新503);50;本校修課人數上限：50人;;;
76312;高分子學程;PSE7037;;高分子固態物理;;3.0;549 M1060;半年;選修;童世煌;2;四7,8,9(新503);50;本校修課人數上限：50人;;;
20361;綠色精密學程;PSE7007;;高等高分子化學;;3.0;549 M1110;半年;必修;賴育英;2;三2,3,4(共101);40;本校修課人數上限：40人;;;
20361;高分子學程;PSE7007;;高等高分子化學;;3.0;549 M1110;半年;必修;賴育英;2;三2,3,4(共101);40;本校修課人數上限：40人;;;
20361;高分子所;PSE7007;;高等高分子化學;;3.0;549 M1110;半年;必修;賴育英;2;三2,3,4(共101);40;本校修課人數上限：40人;;;
79066;高分子所;PSE7009;;高分子合成特論;;3.0;549 M1130;半年;選修;劉貴生;2;五2,3,4(共206);14;本校修課人數上限：14人;;;
79066;高分子學程;PSE7009;;高分子合成特論;;3.0;549 M1130;半年;選修;劉貴生;2;五2,3,4(共206);14;本校修課人數上限：14人;;;
73391;綠色精密學程;PSE7016;;生醫高分子;;3.0;549 M3030;半年;必修;徐善慧;2;三7,8,9(共310);43(含開放臺大系統人數:6);本校修課人數上限：37人;本課程中文授課,使用英文教科書。請詳閱注意事項。;;
73391;高分子所;PSE7016;;生醫高分子;;3.0;549 M3030;半年;選修;徐善慧;2;三7,8,9(共310);43(含開放臺大系統人數:6);本校修課人數上限：37人;本課程中文授課,使用英文教科書。;;
73391;高分子學程;PSE7016;;生醫高分子;;3.0;549 M3030;半年;選修;徐善慧;2;三7,8,9(共310);43(含開放臺大系統人數:6);本校修課人數上限：37人;本課程中文授課,使用英文教科書。;;
95026;高分子所;PSE7027;;奈米生醫材料;;3.0;549 M3040;半年;選修;葉伊純;2;一7,8,9(共301);35;本校修課人數上限：35人,外系人數限制：10人;;;
13912;高分子所;PSE7023;02;碩士專題研究一;;1.0;549 M5010;半年;必修;劉貴生;1;;5;本校修課人數上限：5人;;;
49468;高分子所;PSE7023;03;碩士專題研究一;;1.0;549 M5010;半年;必修;黃慶怡;1;;5;本校修課人數上限：5人;;;
19419;綠色精密學程;PSE7023;04;碩士專題研究一;;1.0;549 M5010;半年;必修;徐善慧;1;;5;本校修課人數上限：5人;;;
19419;高分子所;PSE7023;04;碩士專題研究一;;1.0;549 M5010;半年;必修;徐善慧;1;;5;本校修課人數上限：5人;;;
52318;高分子所;PSE7023;05;碩士專題研究一;;1.0;549 M5010;半年;必修;童世煌;1;;5;本校修課人數上限：5人;;;
89309;高分子所;PSE7023;06;碩士專題研究一;;1.0;549 M5010;半年;必修;鄭如忠;1;;5;本校修課人數上限：5人;;;
13201;高分子所;PSE7023;07;碩士專題研究一;;1.0;549 M5010;半年;必修;賴育英;1;;5;本校修課人數上限：5人;;;
95027;高分子所;PSE7023;08;碩士專題研究一;;1.0;549 M5010;半年;必修;葉伊純;1;;3;本校修課人數上限：3人;;;
95088;高分子所;PSE7024;04;碩士專題研究二;;1.0;549 M5020;半年;必修;徐善慧;1;;5;本校修課人數上限：5人;;;
57121;高分子所;PSE7025;02;碩士專題研究三;;1.0;549 M5030;半年;必修;劉貴生;1;;5;本校修課人數上限：5人;;;
52212;高分子所;PSE7025;03;碩士專題研究三;;1.0;549 M5030;半年;必修;黃慶怡;1;;5;本校修課人數上限：5人;;;
18300;高分子所;PSE7025;04;碩士專題研究三;;1.0;549 M5030;半年;必修;徐善慧;1;;5;本校修課人數上限：5人;;;
69232;高分子所;PSE7025;05;碩士專題研究三;;1.0;549 M5030;半年;必修;童世煌;1;;5;本校修課人數上限：5人;;;
14645;高分子所;PSE7025;06;碩士專題研究三;;1.0;549 M5030;半年;必修;鄭如忠;1;;5;本校修課人數上限：5人;;;
54182;高分子所;PSE7025;07;碩士專題研究三;;1.0;549 M5030;半年;必修;賴育英;1;;5;本校修課人數上限：5人;;;
95160;高分子所;PSE1001;07;學士專題研究一;;2.0;549 U1010;半年;選修;賴育英;1;;3;本校修課人數上限：3人;;;
89009;綠色精密學程;GMPD8001;;博士論文;;0.0;550 D0010;半年;選修;;1;;10;限博士班,本校修課人數上限：10人;;;
37957;綠色精密學程;GMPD8002;;企業實習一;;2.0;550 D0020;半年;必修;徐善慧;1;;10;本校修課人數上限：10人;;;
41954;分子科技學程;MST8002;;專題演講;;1.0;551 D0020;半年;必修;陳俊維;2;四8,9(請洽系所辦);50;本校修課人數上限：50人;上課地點:中研院原分所 浦大邦紀念講堂;;
38000;分子科技學程;MST8005;;分子科學與技術專題研究;;1.0;551ED0050;半年;必修;陳俊維;2;一0,1(請洽系所辦);50;本校修課人數上限：50人;本課程以英語授課。中研院原分所R311室，限博士班本課程英文化程度說明;;
39245;分子科技學程;MST8006;;不可逆熱力學及其應用;;3.0;551ED0060;半年;選修;林志民;2;五2,3,4(請洽系所辦);20;本校修課人數上限：20人;本課程以英語授課。上課地點：中研院原分所311室  中央,清大,台大及他校滿5人才開課本課程英文化程度說明;;
12112;農藝系;Agron1001;;服務學習一;;0.0;601 00110;半年;必帶;陳虹諺;1;;30;限學號單號,本校修課人數上限：30人;服務(一)必須選修本系開授之課程。;;
11678;農藝系;Agron1002;;服務學習二;;0.0;601 00220;半年;必帶;黃文達;1;二8,9(請洽系所辦);30;限學號單號,本校修課人數上限：30人;服務(二)必須選修本系開授之課程。;;
13535;農藝系;Agron1003;;服務學習三;;0.0;601 00330;半年;必帶;莊汶博;2;;30;限學號單號,本校修課人數上限：30人;原則上應修本系服務學習課程或校方規劃之社會服務課程。;;
23626;農藝系;Agron1008;;作物科學導論;;2.0;601 10700;半年;必帶;林彥蓉;2;三7,8(農藝112);60;限本系所學生(含輔系、雙修生),本校修課人數上限：60人;與謝兆樞、劉力瑜、董致韡、蔡育彰、王肇芬合授;;
47438;園藝系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
47438;生物機電系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
47438;生傳發展系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;必修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
47438;獸醫系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
47438;動科系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
47438;農經系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
47438;農化系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
47438;生工系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
47438;森林環資系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
47438;生農院;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月13日14:20-15:00在農場考種館2樓教室。限生農學院學生。週四單週上課。;;
47438;植微系;Agron1010;01;現代農業體驗一;;1.0;601 10810;半年;選修;林彥蓉;2;四7,8,9(請洽系所辦);20;本校修課人數上限：20人;糧食作物組。9月14日14:20-15:00在農場考種館2樓教室。限生農學院學生。 參閱分班編組課程週四單週上課。;;
49591;園藝系;Agron1010;02;現代農業體驗一;;1.0;601 10810;半年;選修;林淑怡;2;四7,8,9(請洽系所辦);20;限生農學院學生,本校修課人數上限：20人;園藝系同學不得選修，9月13日14:20-15:00在園藝204教室，第二次上課在園藝分場。 參閱分班編組課程週四單週上課。;;
49591;農經系;Agron1010;02;現代農業體驗一;;1.0;601 10810;半年;選修;林淑怡;2;四7,8,9(請洽系所辦);20;限生農學院學生,本校修課人數上限：20人;園藝系同學不得選修，9月13日14:20-15:00在園藝204教室，第二次上課在園藝分場。 參閱分班編組課程週四單週上課。;;
49591;動科系;Agron1010;02;現代農業體驗一;;1.0;601 10810;半年;選修;林淑怡;2;四7,8,9(請洽系所辦);20;限生農學院學生,本校修課人數上限：20人;園藝系同學不得選修，9月13日14:20-15:00在園藝204教室，第二次上課在園藝分場。 參閱分班編組課程週四單週上課。;;
49591;植微系;Agron1010;02;現代農業體驗一;;1.0;601 10810;半年;選修;林淑怡;2;四7,8,9(請洽系所辦);20;限生農學院學生,本校修課人數上限：20人;園藝系同學不得選修，9月14日14:20-15:00在園藝204教室，第二次上課在園藝分場。 參閱分班編組課程週四單週上課。;;
49591;生工系;Agron1010;02;現代農業體驗一;;1.0;601 10810;半年;選修;林淑怡;2;四7,8,9(請洽系所辦);20;限生農學院學生,本校修課人數上限：20人;園藝系同學不得選修，9月13日14:20-15:00在園藝204教室，第二次上課在園藝分場。 參閱分班編組課程週四單週上課。;;
49591;森林環資系;Agron1010;02;現代農業體驗一;;1.0;601 10810;半年;選修;林淑怡;2;四7,8,9(請洽系所辦);20;限生農學院學生,本校修課人數上限：20人;園藝系同學不得選修，9月13日14:20-15:00在園藝204教室，第二次上課在園藝分場。 參閱分班編組課程週四單週上課。;;
49591;獸醫系;Agron1010;02;現代農業體驗一;;1.0;601 10810;半年;選修;林淑怡;2;四7,8,9(請洽系所辦);20;限生農學院學生,本校修課人數上限：20人;園藝系同學不得選修，9月13日14:20-15:00在園藝204教室，第二次上課在園藝分場。 參閱分班編組課程週四單週上課。;;
49591;農化系;Agron1010;02;現代農業體驗一;;1.0;601 10810;半年;選修;林淑怡;2;四7,8,9(請洽系所辦);20;限生農學院學生,本校修課人數上限：20人;園藝系同學不得選修，9月13日14:20-15:00在園藝204教室，第二次上課在園藝分場。 參閱分班編組課程週四單週上課。;;
49591;生物機電系;Agron1010;02;現代農業體驗一;;1.0;601 10810;半年;選修;林淑怡;2;四7,8,9(請洽系所辦);20;限生農學院學生,本校修課人數上限：20人;園藝系同學不得選修，9月13日14:20-15:00在園藝204教室，第二次上課在園藝分場。 參閱分班編組課程週四單週上課。;;
