流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
25079;獸醫系;VM4018;49;專題研究下;;1.0;609 48502;全年;選修;張惠雯;2;;2;限學士班學生,本校修課人數上限：2人;;;
50973;獸醫系;VM4018;50;專題研究下;;1.0;609 48502;全年;選修;余品奐;2;;2;限學士班學生,本校修課人數上限：2人;;;
69991;獸醫系;VM4018;51;專題研究下;;1.0;609 48502;全年;選修;;;;2;限學士班學生,本校修課人數上限：2人;;;
27830;獸醫系;VM4018;52;專題研究下;;1.0;609 48502;全年;選修;蕭逸澤;2;;2;限學士班學生,本校修課人數上限：2人;;;
59119;獸醫系;VM4018;53;專題研究下;;1.0;609 48502;全年;選修;;;;2;限學士班學生,本校修課人數上限：2人;;;
70265;獸醫系;VM5096;;獸醫流行病學;;2.0;609 52400;半年;必帶;蔡向榮;2;二1,2(獸一館212);65;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：65人;與周晉澄、周崇熙合授;;
70368;獸醫系;VM5007;01;診療實習二甲;;5.0;609 55020;半年;必帶;李繼忠;2;;35;本校修課人數上限：35人;上課地點動物醫院。與陳媺玫、葉光勝、周崇熙、林翰佑、葉力森、黃慧璧、林中天、蘇璧伶、季昭華、張雅珮、王儷蒨、李雅珍、劉以立、武敬和、余品奐、王尚麟、張惠雯合授;;
84404;獸醫系;VM5007;02;診療實習二甲;;5.0;609 55020;半年;必帶;李繼忠;2;;35;限學士班五年級以上 且 限學號雙號 且 限本系所學生(含輔系、雙修生),本校修課人數上限：35人;上課地點為動物醫院。與陳媺玫、葉光勝、周崇熙、林翰佑、葉力森、黃慧璧、林中天、蘇璧伶、季昭華、張雅珮、王儷蒨、李雅珍、劉以立、武敬和、余品奐、王尚麟、張惠雯合授;;
45330;獸醫系;VM5009;01;臨床討論二;;1.0;609 55320;半年;必帶;鄭謙仁;2;二6(醫院大講堂);35;限學士班五年級以上 且 限本系所學生(含輔系、雙修生) 且 限學號單號,本校修課人數上限：35人;本課程為大五學生報告，系上教師共同授課全程參與課程討論與蔡向榮、張紹光、李建穀、詹東榮、張芳嘉、廖泰慶、葉光勝、林辰栖、周崇熙、鄭益謙、陳慧文、蔡沛學、林翰佑、蕭逸澤、葉力森、黃慧璧、林中天、蘇璧伶、季昭華、李繼忠、張雅珮、王儷蒨、李雅珍、劉以立、武敬和;;
61514;獸醫系;VM5009;02;臨床討論二;;1.0;609 55320;半年;必帶;鄭謙仁;2;二6(請洽系所辦);35;限學士班五年級以上 且 限本系所學生(含輔系、雙修生) 且 限學號雙號,本校修課人數上限：35人;地點動物醫院會議廳。本課程為大五學生報告，系上教師共同授課全程參與課程討論與蔡向榮、張紹光、李建穀、詹東榮、張芳嘉、廖泰慶、葉光勝、林辰栖、周崇熙、鄭益謙、陳慧文、蔡沛學、林翰佑、蕭逸澤、葉力森、黃慧璧、林中天、蘇璧伶、季昭華、李繼忠、張雅珮、王儷蒨、李;;
31505;獸醫系;VM5012;01;屍體解剖二;;1.0;609 56020;半年;必帶;龎飛;2;;35;限學士班五年級以上 且 限本系所學生(含輔系、雙修生) 且 限學號單號,本校修課人數上限：35人;與王汎熒、劉振軒、鄭謙仁、張惠雯合授;;
31045;獸醫系;VM5012;02;屍體解剖二;;1.0;609 56020;半年;必帶;龎飛;2;;35;限學士班五年級以上 且 限本系所學生(含輔系、雙修生) 且 限學號雙號,本校修課人數上限：35人;與王汎熒、劉振軒、鄭謙仁、張惠雯合授;;
11425;獸醫系;VM5110;;關懷生命愛護動物實習一;;2.0;609 59500;半年;選修;闕玲玲;2;;30;限學士班二年級以上,本校修課人數上限：30人,外系人數限制：20人;初選不開放。需出席首次課程，詳見ceiba。 與蘇璧伶、武敬和合授;;
11425;動物福祉學分;VM5110;;關懷生命愛護動物實習一;;2.0;609 59500;半年;選修;闕玲玲;2;;30;限學士班二年級以上,本校修課人數上限：30人,外系人數限制：20人;初選不開放。需出席首次課程，詳見ceiba。與蘇璧伶、武敬和合授;;
41203;獸醫系;VM4999;08;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
48246;獸醫系;VM4999;15;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
77659;獸醫系;VM4999;19;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
12628;獸醫系;VM4999;20;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
60307;獸醫系;VM4999;21;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
56621;獸醫系;VM4999;22;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
68342;獸醫系;VM4999;23;學士論文下;;1.0;609 59502;全年;選修;蔡向榮;2;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
15129;獸醫系;VM4999;25;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
39237;獸醫系;VM4999;28;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
76823;獸醫系;VM4999;30;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
14505;獸醫系;VM4999;32;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
22567;獸醫系;VM4999;33;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
81665;獸醫系;VM4999;34;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
81812;獸醫系;VM4999;35;學士論文下;;1.0;609 59502;全年;選修;張芳嘉;2;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
13921;獸醫系;VM4999;36;學士論文下;;1.0;609 59502;全年;選修;周崇熙;2;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
53755;獸醫系;VM4999;38;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
60418;獸醫系;VM4999;39;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
23105;獸醫系;VM4999;40;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
55523;獸醫系;VM4999;41;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
31008;獸醫系;VM4999;42;學士論文下;;1.0;609 59502;全年;選修;林辰栖;2;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
77138;獸醫系;VM4999;43;學士論文下;;1.0;609 59502;全年;選修;王儷蒨;2;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
89510;獸醫系;VM4999;44;學士論文下;;1.0;609 59502;全年;選修;李雅珍;2;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
33075;獸醫系;VM4999;45;學士論文下;;1.0;609 59502;全年;選修;陳慧文;2;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
20507;獸醫系;VM4999;46;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
81478;獸醫系;VM4999;47;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
47680;獸醫系;VM4999;48;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
69652;獸醫系;VM4999;49;學士論文下;;1.0;609 59502;全年;選修;張惠雯;2;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
57493;獸醫系;VM4999;50;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
53497;獸醫系;VM4999;51;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
36905;獸醫系;VM4999;52;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
37620;獸醫系;VM4999;53;學士論文下;;1.0;609 59502;全年;選修;;;;2;限學士班四年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：2人;;;
49759;動物福祉學分;VM5111;;關懷生命愛護動物實習二;;2.0;609 59510;半年;選修;武敬和;2;;20;限學士班二年級以上,本校修課人數上限：20人;初選不開放。需出席首次課程，詳見ceiba。與闕玲玲、蘇璧伶合授;;
49759;獸醫系;VM5111;;關懷生命愛護動物實習二;;2.0;609 59510;半年;選修;武敬和;2;;20;限學士班二年級以上,本校修課人數上限：20人;初選不開放。需出席首次課程，詳見ceiba。與闕玲玲、蘇璧伶合授;;
42060;動物福祉學分;VM6005;;動物緊迫生理與行為;;2.0;609 60040;半年;選修;林怡君;2;五8,9(獸三館202);40;限學士班學生,本校修課人數上限：40人;與鍾德憲、王儷蒨、余品奐合授;;
66300;動物福祉學分;VM6007;;動物倫理;;1.0;609 60060;半年;選修;林怡君;2;四8(請洽系所辦);30;限學士班二年級以上,本校修課人數上限：30人;初選不開放。上課教室:獸三館202室。欲修習本課程同學，請於第一次上課向授課老師取得授權碼加選。;;
66300;獸醫系;VM6007;;動物倫理;;1.0;609 60060;半年;選修;林怡君;2;四8(請洽系所辦);30;限學士班二年級以上,本校修課人數上限：30人;初選不開放。欲修習本課程同學，請於第一次上課向授課老師取得授權碼加選。動物福祉學分學程學生優先選課。;;
54826;動物福祉學分;VM6009;;流浪動物醫學及實習;;2.0;609 60080;半年;選修;;;一1,2(請洽系所辦);10;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：10人;流浪動物醫學組必選。上課教室:獸三館203室。合授教師:劉正吉。;;
54826;獸醫系;VM6009;;流浪動物醫學及實習;;2.0;609 60080;半年;選修;;;一1,2(請洽系所辦);10;限本系所學生(含輔系、雙修生) 且 限學士班三年級以上,本校修課人數上限：10人;動物福祉學分學程學生優先選課。合授教師:劉正吉。;;
10330;獸醫系;VM6010;;動物權;;2.0;609 60090;半年;選修;費昌勇;2;四A,B(普101);40;限本系所學生(含輔系、雙修生) 且 限學士班二年級以上,本校修課人數上限：40人;初選不開放。同學第一次上課向授課老師取得授權碼後使得加選。與林怡君合授;;
24805;生傳發展系;BICD1001;;服務學習一;;0.0;610 00110;半年;必帶;王俊豪;2;;30;限學號雙號,本校修課人數上限：30人;;;
61704;生傳發展系;BICD2001;01;服務學習二;;0.0;610 00220;半年;必修;王俊豪;2;;10;本校修課人數上限：10人;服務主要為農業推廣活動。;;
70430;生傳發展系;BICD2001;02;服務學習二;;0.0;610 00220;半年;必修;;;;10;本校修課人數上限：10人;服務主要為農業推廣活動。;;
29726;生傳發展系;BICD2001;03;服務學習二;;0.0;610 00220;半年;必修;王俊豪;2;;10;本校修課人數上限：10人;初選不開放。服務主要為農業推廣活動。;;
87626;生傳發展系;BICD1031;;鄉村農業體驗（二）;;2.0;610 10820;半年;選修;闕河嘉;2;六2,3,4(生傳520室);40;本校修課人數上限：40人;初選不開放。課程假日出訪，修過「鄉村與文化研究」同學優先。第一次上課缺席者視同放棄。;;
20200;生傳發展系;BICD1032;;農業電子商務;;3.0;610 12210;半年;選修;王俊傑;2;三2,3,4(生傳427室);20(含開放臺大系統人數:10);本校修課人數上限：10人;;;
74222;傳播學程;BICD1012;;傳播學;;3.0;610 14600;半年;必帶;闕河嘉;2;四2,3,4(請洽系所辦);140;本校修課人數上限：140人;上課教室為：生傳418教室，第一次上課缺席者視同放棄。;;
74222;生傳發展系;BICD1012;;傳播學;;3.0;610 14600;半年;必帶;闕河嘉;2;四2,3,4(請洽系所辦);140;本校修課人數上限：140人;上課教室為：生傳418教室，第一次上課缺席者視同放棄。;;
40751;生傳發展系;BICD1020;;農業發展;;3.0;610 18990;半年;必帶;王俊豪;2;三2,3,4(共104);70;本校修課人數上限：70人;上課教室：生傳520室。與王志文合授;;
18379;生傳發展系;BICD1021;;媒介概論;;3.0;610 19110;半年;必帶;許詩嫺;2;一6,7,8(生傳418室);60;本校修課人數上限：60人;生傳系學生優先；兼傳播學程課程；;;
25398;傳播學程;BICD2041;;營養教育與傳播;;2.0;610 22800;半年;選修;洪泰雄;3;三3,4(生傳402室);80;本校修課人數上限：80人;兼通識A8*。;;
25398;生傳發展系;BICD2041;;營養教育與傳播;;2.0;610 22800;半年;選修;洪泰雄;3;三3,4(生傳402室);80;本校修課人數上限：80人;兼通識A8*。;;
25398;;BICD2041;;營養教育與傳播;;2.0;610 22800;半年;選修;洪泰雄;3;三3,4(生傳402室);80;本校修課人數上限：80人;兼通識A8*。。A8*:生命科學領域。可充抵通識;;
56094;生傳發展系;BICD2040;;全球化與社會變遷;;3.0;610 28980;半年;必帶;彭立沛;2;三7,8,9(生傳418室);70;本校修課人數上限：70人;;;
89506;生傳發展系;BICD2039;;社會科學研究方法;;3.0;610 28990;半年;必帶;謝雨生;2;二7,8,9(生傳418室);60;本校修課人數上限：60人;;;
74250;;BICD2031;;媒體素養;;3.0;610 29610;半年;選修;陳炳宏;2;二8,9,10(博雅301);115(含開放臺大系統人數:10);本校修課人數上限：105人;初選不開放。前兩週皆須出席，並繳交作業一，才發給授權碼以加選。兼通識A5*。。A5*:公民意識與社會分析領域。可充抵通識;;
74250;生傳發展系;BICD2031;;媒體素養;;3.0;610 29610;半年;選修;陳炳宏;2;二8,9,10(博雅301);115(含開放臺大系統人數:10);本校修課人數上限：105人;初選不開放。前兩週皆須出席，並繳交作業一，才發給授權碼以加選。兼通識A5*。;;
74250;傳播學程;BICD2031;;媒體素養;;3.0;610 29610;半年;選修;陳炳宏;2;二8,9,10(博雅301);115(含開放臺大系統人數:10);本校修課人數上限：105人;初選不開放。前兩週皆須出席，並繳交作業一，才發給授權碼以加選。兼通識A5*。;;
36492;生傳發展系;BICD3047;;服務創新體驗;;3.0;610 36120;半年;選修;王淑美;2;二6,7,8(請洽系所辦);30(含開放臺大系統人數:4);本校修課人數上限：26人;上課教室：生傳425教室。;;
85398;傳播學程;BICD3036;;數位媒體設計;;3.0;610 38840;半年;選修;周穆謙;;二6,7,8(生傳520室);46;本校修課人數上限：46人;兼傳播學程。;;
85398;生傳發展系;BICD3036;;數位媒體設計;;3.0;610 38840;半年;選修;周穆謙;;二6,7,8(生傳520室);46;本校修課人數上限：46人;兼傳播學程。;;
83020;傳播學程;BICD3044;;傳播企劃;;3.0;610 39210;半年;必帶;林如森;2;二2,3,4(生傳402室);66(含開放臺大系統人數:6);本校修課人數上限：60人;兼傳播學程。;;
83020;生傳發展系;BICD3044;;傳播企劃;;3.0;610 39210;半年;必帶;林如森;2;二2,3,4(生傳402室);66(含開放臺大系統人數:6);本校修課人數上限：60人;兼傳播學程。;;
35397;生傳發展系;BICD3048;;農業組織與管理;;3.0;610 39320;半年;必帶;王俊傑;2;四7,8,9(生傳418室);80(含開放臺大系統人數:10);限本系所學生(含輔系、雙修生),本校修課人數上限：70人;限本系學生修習。;;
53433;傳播學程;BICD3030;;整合行銷傳播;;3.0;610 39920;半年;必帶;黃麗君;2;二2,3,4(生傳418室);60;本校修課人數上限：60人;兼傳播學程;;
53433;生傳發展系;BICD3030;;整合行銷傳播;;3.0;610 39920;半年;必帶;黃麗君;2;二2,3,4(生傳418室);60;本校修課人數上限：60人;兼傳播學程;;
66123;生傳發展系;BICD4006;01;實習;;2.0;610 41300;半年;選修;岳修平;2;;5;本校修課人數上限：5人;初選不開放。修課前先與老師聯繫討論。;;
86349;生傳發展系;BICD4006;03;實習;;2.0;610 41300;半年;選修;王淑美;2;;5;本校修課人數上限：5人;修課前先與老師聯繫討論。;;
77791;生傳發展系;BICD4048;;行動媒體設計;;3.0;610 42160;半年;選修;;;三7,8,9(請洽系所辦);20;本校修課人數上限：20人;;;
50638;生傳發展系;BICD4040;;傳播媒體實習;;3.0;610 42230;半年;選修;林如森;2;;5;本校修課人數上限：5人;初選不開放。實習時間規定在暑假或學期中進行，總實習時數必須達160小時以上。;;
75332;生傳發展系;BICD4041;;農業組織實習;;3.0;610 42330;半年;選修;林如森;2;;5;本校修課人數上限：5人;初選不開放。實習時間規定在暑假或學期中進行，總實習時數必須達160小時以上;;
14983;生傳發展系;BICD4017;01;專題研究二;;2.0;610 49720;半年;選修;岳修平;2;;5;本校修課人數上限：5人;初選不開放。修課前請先與授課教師聯繫討論。;;
47126;生傳發展系;BICD4017;02;專題研究二;;2.0;610 49720;半年;選修;謝雨生;2;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
46219;生傳發展系;BICD4017;04;專題研究二;;2.0;610 49720;半年;選修;陳玉華;2;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
68038;生傳發展系;BICD4017;05;專題研究二;;2.0;610 49720;半年;選修;;;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
14390;生傳發展系;BICD4017;06;專題研究二;;2.0;610 49720;半年;選修;闕河嘉;2;;5;本校修課人數上限：5人;初選不開放。修課前請先與授課教師聯繫討論。;;
25050;生傳發展系;BICD4017;07;專題研究二;;2.0;610 49720;半年;選修;;;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
35410;生傳發展系;BICD4017;08;專題研究二;;2.0;610 49720;半年;選修;;;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
88541;生傳發展系;BICD4017;09;專題研究二;;2.0;610 49720;半年;選修;;;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
38254;生傳發展系;BICD4017;10;專題研究二;;2.0;610 49720;半年;選修;彭立沛;2;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
37634;生傳發展系;BICD4017;11;專題研究二;;2.0;610 49720;半年;選修;;;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
32436;生傳發展系;BICD4017;12;專題研究二;;2.0;610 49720;半年;選修;許詩嫺;2;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
86327;生傳發展系;BICD4017;13;專題研究二;;2.0;610 49720;半年;選修;;;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
12591;生傳發展系;BICD4017;14;專題研究二;;2.0;610 49720;半年;選修;林如森;2;;5;本校修課人數上限：5人;修課前請先與授課教師聯繫討論。;;
83236;生傳發展系;BICD5037;;傳播產業與媒體管理;;3.0;610 50070;半年;選修;梁朝雲;2;五6,7,8(生傳418室);60(含開放臺大系統人數:10);限學士班三年級以上,本校修課人數上限：50人;;;
83236;傳播學程;BICD5037;;傳播產業與媒體管理;;3.0;610 50070;半年;選修;梁朝雲;2;五6,7,8(生傳418室);60(含開放臺大系統人數:10);限學士班三年級以上,本校修課人數上限：50人;;;
37743;傳播學程;BICD5041;;廣告學;;3.0;610 50100;半年;選修;周穆謙;;一6,7,8(生傳502室);46;本校修課人數上限：46人;具備手繪基礎、電腦繪圖能力佳，兼傳播學程專業課程。;;
37743;生傳發展系;BICD5041;;廣告學;;3.0;610 50100;半年;選修;周穆謙;;一6,7,8(生傳502室);46;本校修課人數上限：46人;具備手繪基礎、電腦繪圖能力佳，兼傳播學程專業課程。;;
47942;傳播學程;BICD5058;;公共關係理論與實務;;3.0;610 U1230;半年;選修;林如森;2;四7,8,9(請洽系所辦);20(含開放臺大系統人數:4);本校修課人數上限：16人;上課教室：生傳425教室。;;
47942;生傳發展系;BICD5058;;公共關係理論與實務;;3.0;610 U1230;半年;選修;林如森;2;四7,8,9(請洽系所辦);20(含開放臺大系統人數:4);本校修課人數上限：16人;上課教室：生傳425教室。;;
48856;生傳發展系;BICD5059;;創新、創業與營運模式;;3.0;610 U2380;半年;選修;王淑美;2;一6,7,8(請洽系所辦);20(含開放臺大系統人數:6);限學士班二年級以上,本校修課人數上限：14人;上課教室：生傳425教室。;;
69093;生物機電系;BME1101;;服務學習一;;0.0;611 00110;半年;必帶;周楚洋;1;三8,9(請洽系所辦);60;限學號雙號,本校修課人數上限：60人;;;
71881;生物機電系;BME3101;;服務學習三;;0.0;611 00330;半年;必修;侯詠德;1;;60;本校修課人數上限：60人;課程開始第一節課需找老師報到,登記時間.;;
42635;;BME1202;;機械與農業;;2.0;611 10600;半年;;黃振康;2;五3,4(知203);24(含開放臺大系統人數:4);本校修課人數上限：20人,外系人數限制：20人;限非生機系學生選修. 第一節課務必準時出席.。A37:世界文明、物質科學與葉仲基、周楚洋、陳世芳合授;;
46116;生物機電系;BME1107;;微控制器原理與應用-機電整合(一);;3.0;611 17100;半年;必帶;郭彥甫;2;一8,9,10(電電實驗室);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;;;
11896;生物機電系;BME2104;;工程數學二;;3.0;611 21220;半年;必帶;江昭皚;1;二7,8,9(知207);60;本校修課人數上限：60人;;;
89700;生物機電系;BME2119;;應用力學一;;1.0;611 22410;半年;必帶;陳世芳;1;二6(知203);60;本校修課人數上限：60人;;;
57725;高分子學程;BME2108;;材料力學;;3.0;611 22500;半年;必帶;陳世芳;3;三6,7,8,9(知203);55;本校修課人數上限：55人;1 限本系與未開授本課程系所學生。2 第7、8節全班上課。3 第6節單號上課，第9節雙號上課。;;
57725;生物機電系;BME2108;;材料力學;;3.0;611 22500;半年;必帶;陳世芳;3;三6,7,8,9(知203);55;本校修課人數上限：55人;1 限本系與未開授本課程系所學生。2 第7、8節全班上課。3 第6節單號上課，第9節雙號上課。;;
77922;生物機電系;BME2111;;機動學一;;3.0;611 25510;半年;必帶;朱元南;1;四7,8,9(知武會議室);60;本校修課人數上限：60人;;;
78915;生物機電系;BME3103;01;生物產業工程實習;;1.0;611 31200;半年;必修;陳世芳;1;二7,8,9(請洽系所辦);20;本校修課人數上限：20人;本系限學號末二位除以7餘1。 第一堂課在知203室集合,再行分發各組。;;
61577;生物機電系;BME3103;02;生物產業工程實習;;1.0;611 31200;半年;必修;陳林祈;1;二7,8,9(請洽系所辦);20;本校修課人數上限：20人;本系限學號末二位除以7餘2。 第一堂課在知203室集合,再行分發各組。;;
43201;生物機電系;BME3103;03;生物產業工程實習;;1.0;611 31200;半年;必修;黃振康;1;二7,8,9(請洽系所辦);20;本校修課人數上限：20人;本系限學號末二位除以7餘3。 第一堂課在知203室集合,再行分發各組。;;
19568;生物機電系;BME3103;04;生物產業工程實習;;1.0;611 31200;半年;必修;廖國基;1;二7,8,9(請洽系所辦);20;本校修課人數上限：20人;本系限學號末二位除以7餘4。 第一堂課在知203室集合,再行分發各組。;;
30283;生物機電系;BME3103;05;生物產業工程實習;;1.0;611 31200;半年;必修;顏炳郎;1;二7,8,9(請洽系所辦);20;本校修課人數上限：20人;本系限學號末二位除以7餘5。 第一堂課在知203室集合,再行分發各組。;;
14559;生物機電系;BME3103;06;生物產業工程實習;;1.0;611 31200;半年;必修;盧彥文;1;二7,8,9(請洽系所辦);20;本校修課人數上限：20人;本系限學號末二位除以7餘6。 第一堂課在知203室集合,再行分發各組。;;
65898;生物機電系;BME3103;07;生物產業工程實習;;1.0;611 31200;半年;必修;郭彥甫;1;二7,8,9(請洽系所辦);20;本校修課人數上限：20人;本系限學號末二位除以7整除。 第一堂課在知203室集合,再行分發各組。;;
31435;高分子學程;BME3105;;流體力學;;3.0;611 32600;半年;必帶;周呈霙;3;四7,8,9(知203);60(含開放臺大系統人數:10);本校修課人數上限：50人;;;
31435;生物機電系;BME3105;;流體力學;;3.0;611 32600;半年;必帶;周呈霙;3;四7,8,9(知203);60(含開放臺大系統人數:10);本校修課人數上限：50人;;;
31435;食品科技學程;BME3105;;流體力學;;3.0;611 32600;半年;選修;周呈霙;3;四7,8,9(知203);60(含開放臺大系統人數:10);本校修課人數上限：50人;生機系開。;;
63728;生物機電系;BME3106;;機械元件設計(一);;3.0;611 34710;半年;必帶;廖國基;1;三7,8,9(知207);60;本校修課人數上限：60人;;;
79234;生物機電系;BME2116;;電子學與實習;;3.0;611 36480;半年;必帶;陳倩瑜;1;一2,3,4(知203)三3,4(知203);60;本校修課人數上限：60人;;;
17454;生物機電系;BME3113;;致動器原理與應用-機電整合(三);;3.0;611 37400;半年;必帶;葉仲基;1;二2,3,4(知207);60(含開放臺大系統人數:6);本校修課人數上限：54人,外系人數限制：5人;;;
17454;全電運輸學程;BME3113;;致動器原理與應用-機電整合(三);;3.0;611 37400;半年;必帶;葉仲基;1;二2,3,4(知207);60(含開放臺大系統人數:6);本校修課人數上限：54人,外系人數限制：5人;全電化運輸學程-核心課程;;
24171;生物機電系;BME4201;06;專題研究;;2.0;611 49100;半年;選修;陳世銘;1;;20;本校修課人數上限：20人;;;
26219;生物機電系;BME4201;07;專題研究;;2.0;611 49100;半年;選修;林達德;1;;10;本校修課人數上限：10人;;;
18458;生物機電系;BME4201;08;專題研究;;2.0;611 49100;半年;選修;;;;20;本校修課人數上限：20人;;;
22808;生物機電系;BME4201;10;專題研究;;2.0;611 49100;半年;選修;周瑞仁;1;;10;本校修課人數上限：10人;;;
52311;生物機電系;BME4201;11;專題研究;;2.0;611 49100;半年;選修;;;;10;本校修課人數上限：10人;;;
49478;生物機電系;BME4201;13;專題研究;;2.0;611 49100;半年;選修;周楚洋;1;;10;本校修課人數上限：10人;;;
76381;生物機電系;BME4201;15;專題研究;;2.0;611 49100;半年;選修;;;;10;本校修課人數上限：10人;;;
85814;生物機電系;BME4201;16;專題研究;;2.0;611 49100;半年;選修;;;;10;本校修課人數上限：10人;;;
63987;生物機電系;BME4201;17;專題研究;;2.0;611 49100;半年;選修;;;;10;本校修課人數上限：10人;;;
50164;生物機電系;BME4201;18;專題研究;;2.0;611 49100;半年;選修;;;;10;本校修課人數上限：10人;;;
61673;生物機電系;BME4201;19;專題研究;;2.0;611 49100;半年;選修;陳倩瑜;1;;10;本校修課人數上限：10人;;;
12574;生物機電系;BME4201;20;專題研究;;2.0;611 49100;半年;選修;陳林祈;1;;10;本校修課人數上限：10人;;;
89048;生物機電系;BME4201;21;專題研究;;2.0;611 49100;半年;選修;黃振康;1;;10;本校修課人數上限：10人;;;
37196;生物機電系;BME4201;22;專題研究;;2.0;611 49100;半年;選修;;;;10;本校修課人數上限：10人;;;
60636;生物機電系;BME4201;23;專題研究;;2.0;611 49100;半年;選修;廖國基;1;;10;本校修課人數上限：10人;;;
23379;生物機電系;BME4201;24;專題研究;;2.0;611 49100;半年;選修;;;;10;本校修課人數上限：10人;;;
