流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
36037;牙醫系;Dent6034;;口腔顎面外科臨床實習;;8.0;402 64300;半年;必修;李正喆;3;;50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;與林鴻穎合開。上課時間：每週一至週五全天及週六上午。與韓良俊、郭英雄、郭生興、章浩宏、黃振勳、陳信銘、鄭世榮合開;;
68025;牙醫系;Dent6035;;牙科矯正學臨床實習;;2.0;402 65100;半年;必修;陳羿貞;3;;50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;與鄭曼菁合開。上課時間：每週一至週五全天及週六上午。與王拯宗、王剛毅、姚宗珍、張瑞青、賴向華合開;;
51392;牙醫系;Dent6021;;兒童牙科臨床實習;;2.0;402 66100;半年;必修;黃桂芬;3;;50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;上課時間：每週一至週五全天及週六上午。與郭敏光、張曉華、王姻麟、鄧伊婷、王詩凱合開;;
67533;牙醫系;Dent6020;;牙科臨床病例討論下;;1.0;402 68302;全年;必修;林立德;3;一10,A(第八講堂);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;每個月第一和第三個星期一舉行。與楊湘、陳容慈合開。週一單週上課。與林思洸、姚宗珍、王東美、李伯訓、李正、鄭世榮、賴向華、王逸平、陳漪紋、楊宗傑、王振穎、張玉芳合開;;
13894;藥學系;PHARM1002;;服務學習二;;0.0;403 00220;半年;必帶;李水盛;2;;80;限本系所學生(含輔系、雙修生),本校修課人數上限：80人;;;
56171;藥學系;PHARM1003;;服務學習三;;0.0;403 00330;半年;必修;林珍芳;2;;60;限本系所學生(含輔系、雙修生) 且 限學士班四年級以上,本校修課人數上限：60人;;;
81448;藥學系;PHARM2001;;藥劑學一;;2.0;403 20110;半年;必帶;楊雅雯;1;四7,8(基醫201);70;本校修課人數上限：70人;與沈麗娟、高純琇合開;;
81448;中草藥學程;PHARM2001;;藥劑學一;;2.0;403 20110;半年;選修;楊雅雯;1;四7,8(基醫201);70;本校修課人數上限：70人;與沈麗娟、高純琇合開;;
14614;藥學系;PHARM2002;;藥劑學實驗一;;1.0;403 20120;半年;必修;楊雅雯;1;二6,7,8(基醫四西實);70;限本系所學生(含輔系、雙修生),本校修課人數上限：70人;與高純琇合開;;
66250;藥學系;PHARM2009;;生物化學一;;2.0;403 20310;半年;必修;許麗卿;1;三3,4(基醫201);100;本校修課人數上限：100人;與孔繁璐、張文章合開;;
16035;中草藥學程;PHARM2007;;本草學;;2.0;403 22300;半年;必修;李水盛;2;四9,10(基醫201);100;限本系所學生(含輔系、雙修生),本校修課人數上限：100人;與楊榮季、張憲昌合開與張嘉銓合開;;
16035;藥學系;PHARM2007;;本草學;;2.0;403 22300;半年;選修;李水盛;2;四9,10(基醫201);100;限本系所學生(含輔系、雙修生),本校修課人數上限：100人;與楊榮季、張憲昌合開與張嘉銓合開;;
15770;藥學系;PHARM3002;;藥理學二;;2.0;403 30020;半年;必修;林琬琬;1;五1,2(基醫302);120;本校修課人數上限：120人;部分課程會利用實驗課時間上課。與劉宏輝、邱麗珠、黃德富、符文美、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬合開;;
12866;藥學系;PHARM3003;;藥理學實驗;;2.0;403 30100;半年;必修;林琬琬;1;一3,4(基醫302)三7,8,9,10(基醫302);120;本校修課人數上限：120人;B212實驗室與劉宏輝、邱麗珠、黃德富、符文美、陳青周、林泰元、曾賢忠、陳文彬、楊鎧鍵、蔡丰喬、吳青錫合開;;
87290;藥學系;PHARM3028;;生藥學(含中藥)（二）;;3.0;403 31520;半年;必修;李水盛;1;三1,2(基醫304)五8,9(基醫303);70;本校修課人數上限：70人;與沈雅敬、梁碧惠、張嘉銓、陳燕惠合開;;
95089;藥學系;PHARM3007;;藥物化學專題研究;;2.0;403 32400;半年;選修;忻凌偉;2;;2;本校修課人數上限：2人;;;
65792;藥學系;PHARM3025;;藥物化學下;;2.0;403 33402;全年;必修;忻凌偉;1;三3,4(基醫102);80;本校修課人數上限：80人;與顧記華、孔繁璐、楊家榮、梁碧惠合開;;
79777;分子醫藥學程;PHARM3023;;生物藥劑學暨藥物動態學;;3.0;403 34300;半年;選修;林文貞;1;四2,3,4(基醫301);100;本校修課人數上限：100人;與林君榮合開;;
79777;藥學系;PHARM3023;;生物藥劑學暨藥物動態學;;3.0;403 34300;半年;必修;林文貞;1;四2,3,4(基醫301);100;本校修課人數上限：100人;與林君榮合開;;
84038;藥學系;PHARM3024;;社區藥局概論;;2.0;403 36400;半年;必修;何藴芳;2;二3,4(基醫304);70;限學士班三年級以上 且 限本系所學生(含輔系、雙修生),本校修課人數上限：70人;合開教師：翁莞菲。與陳瓊雪、謝玲玲、林芳如合開;;
71324;藥學系;PHARM4035;;非處方藥;;2.0;403 41800;半年;選修;林慧玲;2;五6,7(基醫303);70;限本系所學生(含輔系、雙修生),本校修課人數上限：70人;與陳映蓉、蘇錦玲、戴志勳合開。與林淑文、何蘊芳、沈麗娟合開;;
71324;藥學系;PHARM4035;;非處方藥;;2.0;403 41800;半年;必修;林慧玲;2;五6,7(基醫303);70;限本系所學生(含輔系、雙修生),本校修課人數上限：70人;與陳映蓉、林綺珊、戴志勳、蘇錦玲合開。與林淑文、何蘊芳、沈麗娟合開;;
54685;藥學系;PHARM4017;;製藥技術;;2.0;403 46400;半年;選修;林文貞;1;四8,9(基醫304);70;本校修課人數上限：70人;與楊智強,張琳巧合開.;;
78908;藥學系;PHARM4024;;藥學實習一;;1.0;403 47010;半年;必修;沈麗娟;2;一1,2,3,4(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
32549;藥學系;PHARM4025;;藥學實習二;;1.0;403 47020;半年;必修;沈麗娟;2;一6,7,8,9(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
77575;藥學系;PHARM4026;;藥學實習三;;1.0;403 47030;半年;必修;沈麗娟;2;二1,2,3,4(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
54714;藥學系;PHARM4027;;藥學實習四;;1.0;403 47040;半年;必修;沈麗娟;2;二6,7,8,9(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
82897;藥學系;PHARM4028;;藥學實習五;;1.0;403 47050;半年;必修;沈麗娟;2;三1,2,3,4(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
72948;藥學系;PHARM4029;;藥學實習六;;1.0;403 47060;半年;必修;沈麗娟;2;三6,7,8,9(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
52393;藥學系;PHARM4030;;藥學實習七;;1.0;403 47070;半年;必修;沈麗娟;2;四1,2,3,4(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
34998;藥學系;PHARM4031;;藥學實習八;;1.0;403 47080;半年;必修;沈麗娟;2;四6,7,8,9(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
45105;藥學系;PHARM4032;;藥學實習九;;1.0;403 47090;半年;必修;沈麗娟;2;五1,2,3,4(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
53494;藥學系;PHARM4033;;藥學實習十;;1.0;403 47100;半年;必修;沈麗娟;2;五6,7,8,9(請洽系所辦);60;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：60人;四年制必修十選八，共計八學分。與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤等合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
62853;藥學系;PHARM4036;;藥學實習;;4.0;403 49230;半年;選修;沈麗娟;2;;70;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：70人;與王雪如、朱蓁蓁、林綺珊、陳映蓉、溫明芳、蘇錦玲、劉玲妤、吳建志、林秋杏合開。與黃織芬、林淑文、林慧玲、何蘊芳、林芳如合開;;
52683;醫技系;CliLab1001;;服務學習一;;0.0;404 00110;半年;必帶;胡忠怡;1;;40;限學號雙號,本校修課人數上限：40人;時間:週二第78節。地點:檢521-7教室。與廖淑貞、俞松良合開;;
24695;醫技系;CliLab1002;;服務學習二;;0.0;404 00220;半年;必帶;鄧麗珍;1;;40;限學號雙號,本校修課人數上限：40人;時間:週四第8節。地點:檢506室與楊雅倩、邱浩傑合開;;
36593;醫技系;CliLab1003;;服務學習三;;0.0;404 00330;半年;必帶;林淑華;1;;40;本校修課人數上限：40人;限本系學號雙號與莊雅惠、吳瑞菁合開;;
78553;醫技系;CliLab1004;;醫技導論;;2.0;404 10200;半年;必帶;方偉宏;2;二6,7(檢506教室);40;限本系所學生(含輔系、雙修生),本校修課人數上限：40人;大一以上欲選課請於開學前向系辦登記,限大二以下學生修習與胡忠怡、廖淑貞、林淑華、楊雅倩、俞松良、莊雅惠、邱浩傑、蘇剛毅、何炳慶合開;;
64581;醫技系;CliLab1006;;專題研究一;;1.0;404 10300;半年;選修;林亮音;2;;20;本校修課人數上限：20人;初選不開放。需找定指導老師並經同意後,始得選修。與鄧麗珍、方偉宏、胡忠怡、廖淑貞、林淑華、楊雅倩、張淑媛、俞松良、莊雅惠、邱浩傑、蘇剛毅、吳瑞菁、何炳慶合開;;
23247;醫技系;CliLab1007;;專題研究二;;1.0;404 10310;半年;選修;林亮音;2;;15;本課有先修科目規定,本校修課人數上限：15人;初選不開放。需找定指導老師並經同意後,始得選修與鄧麗珍、方偉宏、胡忠怡、廖淑貞、林淑華、楊雅倩、張淑媛、俞松良、莊雅惠、邱浩傑、蘇剛毅、吳瑞菁、何炳慶合開;;
49461;醫技系;CliLab1008;;專題研究三;;1.0;404 10320;半年;選修;;;;15;本校修課人數上限：15人;需找定指導老師並經同意後,始得選修;;
66997;醫技系;CliLab1009;;專題研究四;;1.0;404 10330;半年;選修;;;;15;本校修課人數上限：15人;需找定指導老師並經同意後,始得選修;;
47005;醫技系;CliLab1010;;專題研究五;;1.0;404 10340;半年;選修;;;;15;本校修課人數上限：15人;需找定指導老師並經同意後,始得選修;;
73597;醫技系;CliLab3001;;臨床鏡檢學;;1.0;404 31300;半年;必帶;楊雅倩;1;一6(第十講堂);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;上課時間:週一第6789節,會用到實驗課時段上課。與詹一秀、廖淑貞、莊雅惠合開;;
47163;醫技系;CliLab3002;;臨床鏡檢學實驗;;1.0;404 31400;半年;必帶;楊雅倩;1;一7,8,9(第一實驗室);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;與莊雅惠合開;;
42071;醫技系;CliLab3014;;血液學與臨床血液學下;;3.0;404 36362;全年;必帶;林亮音;1;三6(第十講堂)五3,4(檢506教室);50;本校修課人數上限：50人;與徐思淳合開與王秋華、田蕙芬、黃聖懿、周文堅、楊永立、侯信安、胡忠怡、郭遠燁合開;;
83492;醫技系;CliLab3016;;血液學實驗下;;1.0;404 36432;全年;必帶;胡忠怡;1;三7,8,9(第一實驗室);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;與林亮音合開;;
44819;醫技系;CliLab3010;;組織及病理切片技術實驗;;2.0;404 38410;半年;必帶;張逸良;1;二6,7(基醫303);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;實驗部份於三東實驗室進行。與陳建源、鄭永銘、黃佩欣、林中梧、毛翠蓮、連晃駿、郭冠廷、謝明書、林維洲、梁哲維、李仁傑、吳木榮合開;;
63461;醫技系;CliLab4040;;醫學檢驗小班教學;;2.0;404 40200;半年;選修;;;四6,7(請洽系所辦);15;限學士班四年級以上,本校修課人數上限：15人;欲選修者,請向系辦登記,以便分組上課,可充抵醫技導論;;
84351;醫技系;CliLab4012;;臨床細菌及黴菌學;;2.0;404 44710;半年;必帶;鄧麗珍;1;四6(第十講堂)五7(第十講堂);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;與醫學分子檢驗學上搭配,上課時間會佔用週五67節,時間上能配合之學生再選課與薛博仁、廖淑貞、邱浩傑合開;;
87092;醫技系;CliLab4016;;臨床細菌及黴菌學實驗;;1.0;404 44920;半年;必帶;廖淑貞;1;四7,8,9(第一實驗室)五8,9(第一實驗室);50;限本系所學生(含輔系、雙修生),本校修課人數上限：50人;與鄧麗珍、俞松良、邱浩傑合開;;
30612;醫技系;CliLab4017;;細菌生物技術學實驗;;1.0;404 44930;半年;必帶;鄧麗珍;1;五3,4(第一實驗室);50;本校修課人數上限：50人;與廖淑貞、俞松良、邱浩傑合開;;
74546;醫技系;CliLab4021;;臨床血清免疫學;;1.0;404 45300;半年;必帶;莊雅惠;1;一2(檢506教室);50;本課有先修科目規定,本校修課人數上限：50人;與臨床病毒課程搭配,上課時間會佔用週一23節,時間上能配合之學生再選課。與楊雅倩、陶秘華合開;;
31687;醫技系;CliLab4027;;血庫學;;1.0;404 46600;半年;必帶;林亮音;1;五2(檢506教室);50;本校修課人數上限：50人;曾修習病理學及生物化學課程。與林東燦、羅仕錡合開;;
31086;醫技系;CliLab4029;;臨床病毒學;;1.0;404 47500;半年;必帶;張淑媛;1;一3(檢506教室);50;本課有先修科目規定,本校修課人數上限：50人;與臨床血清免疫學搭配,上課時間會佔用週一23節,時間上能配合之學生再選課。與高全良、李君男、何炳慶合開;;
31086;傳染病學程;CliLab4029;;臨床病毒學;;1.0;404 47500;半年;選修;張淑媛;1;一3(檢506教室);50;本課有先修科目規定,本校修課人數上限：50人;與臨床血清免疫學搭配,上課時間會佔用週一23節,時間上能配合之學生再選課。與高全良、李君男、何炳慶合開;;
46768;台大遠距教學;MD&PH5001;;衛生保健;;2.0;405 50200;半年;選修;蔡兆勲;2;四6,7(計資106);80;本校修課人數上限：80人;遠距教學;限醫學院以外學生選修,與姚建安,張皓翔,彭仁奎,施至遠合開。 與呂碧鴻、郭斐然、邱泰源、黃國晉、劉文俊、程劭儀、施至遠、黎家銘、黃獻樑、姚建安、張皓翔、江建勰、盧佳文、王維典、李龍騰合開;;
46768;醫衛共同課程;MD&PH5001;;衛生保健;;2.0;405 50200;半年;選修;蔡兆勲;2;四6,7(計資106);80;本校修課人數上限：80人;全校共同選修課程;遠距教學;限醫學院以外學生選修。與池岸軒合開。  與呂碧鴻、郭斐然、邱泰源、黃國晉、劉文俊、程劭儀、施至遠、黎家銘、黃獻樑、姚建安、張皓翔、江建勰、盧佳文、王維典、李龍騰合開;;
35069;;MD&PH5003;;藝術概論二;;2.0;405 50500;半年;選修;吳寬墩;3;三8,9(基醫101);155;本校修課人數上限：155人;視覺藝術兼通識A1*。A1*:文學與藝術領域。。A1*:文學與藝術領域。可充抵通識;;
35069;藝術設計學程;MD&PH5003;;藝術概論二;;2.0;405 50500;半年;選修;吳寬墩;3;三8,9(基醫101);155;本校修課人數上限：155人;視覺藝術兼通識A1*。A1*:文學與藝術領域。屬藝術設計學程人文藝術類。;;
35069;醫衛共同課程;MD&PH5003;;藝術概論二;;2.0;405 50500;半年;選修;吳寬墩;3;三8,9(基醫101);155;本校修課人數上限：155人;視覺藝術兼通識A1*。A1*:文學與藝術領域。可充抵通識。;;
56659;;MD&PH5007;02;醫學與生活;;2.0;405 50900;半年;;江鴻生;3;三6,7(基醫104);115;本校修課人數上限：115人;A8:生命科學與戴東原、嚴崇仁、陳宜君、黃瑞雄、許昭禹、蕭自佑、謝武勳、謝松洲、李銘仁、朱家瑜、柴惠敏、簡盟月、孫家棟、吳造中、蔡甫昌合開;;
10113;;MD&PH5007;03;醫學與生活;;2.0;405 50900;半年;;楊榮森;3;三6,7(基醫101);160;本校修課人數上限：160人;A8:生命科學與楊錫欽、薛博仁、鄭雅蓉、劉智民、高芷華、黃國皓、吳爵宏、孫安迪、黃貴薰、曹昭懿、林慧玲、華筱玲、吳木榮、王維典、鄭金寶合開;;
45536;醫衛共同課程;MD&PH5011;;一般醫學保健;;2.0;405 51400;半年;選修;朱宗信;3;三8,9(新102);230(含開放臺大系統人數:8);本校修課人數上限：222人;*全校共同選修課程;限非醫學院學生修習.與孔祥琪合開。與林肇堂、林明燦、李秉穎、蔡呈芳、嚴孟祿、程劭儀、王碩盟、劉志銘、黃振宇、林慧玲、許宏遠、吳造中、陳慧玲、鄭金寶合開;;
37293;醫衛共同課程;MD&PH5021;;民眾基本救護;;3.0;405 52400;半年;選修;陳石池;2;三7,8,9(基醫304);60;本校修課人數上限：60人;*全校共同選修課程;於開學第一週接受加選.與鄭銘泰合開。第一堂課缺席，強制退選。與方震中、袁  昂、馬惠明、張維典、陳世英、王暉智、石富元、黃建華、柯昭穎、江文莒、顏瑞昇、林恆甫、周宗欣合開;;
70314;醫技系;MD&PH5024;;醫學與人文;;2.0;405 52700;半年;必帶;陳彥元;3;五6,7(基醫301);160(含開放臺大系統人數:8);本校修課人數上限：152人;兼通識A12*。與吳寬墩、許博欽、呂  立、蘇真真、朱宗信合開;;
70314;;MD&PH5024;;醫學與人文;;2.0;405 52700;半年;選修;陳彥元;3;五6,7(基醫301);160(含開放臺大系統人數:8);本校修課人數上限：152人;與林子忻合開。兼通識A12*。。A12*:文學與藝術、歷史思維領域。可充抵通識與吳寬墩、許博欽、呂  立、蘇真真、朱宗信合開;;
70314;職治系;MD&PH5024;;醫學與人文;;2.0;405 52700;半年;選修;陳彥元;3;五6,7(基醫301);160(含開放臺大系統人數:8);本校修課人數上限：152人;通識12*。與陳克華合開。A12*:文學與藝術、歷史思維領域。可充抵通識與吳寬墩、許博欽、呂  立、蘇真真、朱宗信合開;;
85902;;MD&PH5078;;心理健康促進與自殺防治;;3.0;405 53000;半年;;吳佳儀;2;三7,8,9(普201);80;本校修課人數上限：80人;A5:公民意識與社會分析與李明濱合開;;
43136;護理系;NURSE1001;;服務學習一;;0.0;406 00110;半年;必修;陳杏佳;3;;50;本校修課人數上限：50人;;;
51357;護理系;NURSE2001;;基本護理學;;2.0;406 20100;半年;必修;吳佳儀;3;三1,2(基醫402);55;本校修課人數上限：55人;與胡文郁、楊曉玲、賀姝霞、張皓媛、張榮珍、吳維紋合開;;
18940;護理系;NURSE2002;;基本護理學實習;;2.0;406 20200;半年;必修;吳佳儀;3;一6,7,8,9(基醫402)三3,4(基醫402);55;本校修課人數上限：55人;上課地點：臺大醫院臨床技能中心。與楊曉玲、賀姝霞、張皓媛、張榮珍、吳維紋合開;;
44262;護理系;NURSE2004;;生物化學概論;;2.0;406 22300;半年;必帶;歐展言;3;五3,4(基醫402);70;本校修課人數上限：70人;與黃惠中、游偉絢、詹迺立、顏伯勳、曾秀如合開;;
44262;公衛系;NURSE2004;;生物化學概論;;2.0;406 22300;半年;選修;歐展言;3;五3,4(基醫402);70;本校修課人數上限：70人;與黃惠中、游偉絢、詹迺立、顏伯勳、曾秀如合開;;
44262;系統生資學程;NURSE2004;;生物化學概論;;2.0;406 22300;半年;選修;歐展言;3;五3,4(基醫402);70;本校修課人數上限：70人;與黃惠中、游偉絢、詹迺立、顏伯勳、曾秀如合開;;
29252;護理系;NURSE3003;;內外科護理學二;;3.0;406 30450;半年;必修;于博芮;3;三2,3,4(基醫403)五7,8,9(基醫403);55;本課有先修科目規定,本校修課人數上限：55人;週三2-4節,週五7-9節,前八週上課實習.與施鐘卿,汪宜靜合開.週三單週上課。週五單週上課。與吳尚儒、黃貴薰、羅美芳、胡文郁、陳佳慧、孫秀卿、張念慈、楊偉勛、成佳憲合開;;
77184;護理系;NURSE3004;;內外科護理學實習二;;3.0;406 30460;半年;必修;于博芮;3;;55;本課有先修科目規定,本校修課人數上限：55人;週二及週四1-9節,週五1-4節,前八週醫院上課實習。與黃貴薰、胡文郁、陳佳慧、孫秀卿合開;;
56439;護理系;NURSE3005;;產科護理學;;3.0;406 31010;半年;必修;張皓媛;3;三1,2,3,4(護階梯教室)五6,7,8,9(護302室);25;本課有先修科目規定,本校修課人數上限：25人;週三1-4節、週五6-9節，後八週上課實習。週三雙週上課。週五雙週上課。與陳美州、林芯?;;
12886;護理系;NURSE3006;;產科護理學實習;;3.0;406 31020;半年;必修;張皓媛;3;;25;本課有先修科目規定,本校修課人數上限：25人;週二及週四1-9節，週五1-4節，後八週醫院上課實習。與楊雅玲、張秀如、賀姝霞合開;;
44278;護理系;NURSE3007;;兒科護理學;;3.0;406 31210;半年;必修;楊曉玲;3;三1,2,3,4(基醫403)五7,8,9(基醫403);25;本課有先修科目規定,本校修課人數上限：25人;週三1-4節,週五7-9節,後八週上課實習。週三雙週上課。週五雙週上課。與李秉穎、李旺祚、周獻堂、謝正宜、童怡靖、李雅玲、高碧霞、蔡劭瑜、吳維紋合開;;
72970;護理系;NURSE3008;;兒科護理學實習;;3.0;406 31220;半年;必修;楊曉玲;3;;25;本課有先修科目規定,本校修課人數上限：25人;週二及週四1-9節,週五1-4節,後八週醫院上課實習。與高碧霞、蔡劭瑜、吳維紋合開;;
48584;護理系;NURSE4001;;護理專業問題研討;;1.0;406 40700;半年;必修;孫秀卿;3;五8,9(護階梯教室);48;本課有先修科目規定,本校修課人數上限：48人;與黃貴薰、賴裕和合開;;
58139;護理系;NURSE4002;;護理行政概論;;2.0;406 41310;半年;必修;楊雅玲;3;五1,2,3,4(護階梯教室);25;本課有先修科目規定,本校修課人數上限：25人;每週五1-4節;後八週上課實習。與曾紀瑩,黃嗣棻,李豫芸,楊麗瑟合開。週五雙週上課。與鄒慧韞、鄧素文、于博芮、賴裕和合開;;
44374;護理系;NURSE4003;;護理行政概論實習;;3.0;406 41410;半年;必修;楊雅玲;3;;25;本課有先修科目規定,本校修課人數上限：25人;週二及週三1-9節,週四1-4節;後八週醫院上課實習，與曾紀瑩、李豫芸合開。與于博芮合開;;
52023;護理系;NURSE4005;;綜合臨床護理學實習二;;3.0;406 41620;半年;必修;張榮珍;3;;50;本課有先修科目規定,本校修課人數上限：50人;週二,三1-9節及週四1-4節;後八週醫院實習。與陳杏佳、高碧霞、林艷君、楊曉玲、蔡劭瑜、張念慈、吳維紋合開;;
32947;護理系;NURSE4006;;社區衛生護理學;;3.0;406 41900;半年;必修;蕭淑銖;3;三2,3(護視聽教室)五1,2,3,4(護視聽教室);24;本課有先修科目規定,本校修課人數上限：24人;週三2-3節,週五1-4節;前八週上課實習。週三單週上課。週五單週上課。與陳啟信、林艷君、張念慈合開;;
78311;護理系;NURSE4007;;社區衛生護理學實習;;3.0;406 41910;半年;必修;蕭淑銖;3;;24;本課有先修科目規定,本校修課人數上限：24人;週二,週四1-9節及週三6-9節;前八週上課實習。與林艷君、張念慈合開;;
82329;護理系;NURSE4008;;精神衛生護理學;;3.0;406 42000;半年;必修;吳佳儀;3;三1,2,3,4(護階梯教室)五6,7(護階梯教室);24;本課有先修科目規定,本校修課人數上限：24人;週三1-4,週五6-7節;前八週上課實習。 週三單週上課。週五單週上課。與蕭淑貞、陳杏佳、蕭妃秀、張榮珍合開;;
85959;護理系;NURSE4009;;精神衛生護理學實習;;3.0;406 42010;半年;必修;吳佳儀;3;;25;本課有先修科目規定,本校修課人數上限：25人;每週二及週四1-9節,週五1-4節;前八週醫院上課實習。與陳杏佳、蕭妃秀、張榮珍合開;;
16976;物治系;PT1001;;服務學習一;;0.0;408 00110;半年;必帶;趙遠宏;2;;20;限本系所學生(含輔系、雙修生) 且 限學號雙號,本校修課人數上限：20人;;;
71340;物治系;PT1002;;服務學習二;;0.0;408 00220;半年;必帶;吳晏慈;2;;20;限本系所學生(含輔系、雙修生) 且 限學號雙號,本校修課人數上限：20人;;;
89397;物治系;PT1003;;服務學習三;;0.0;408 00330;半年;必帶;李亞芸;2;;20;限本系所學生(含輔系、雙修生) 且 限學號雙號,本校修課人數上限：20人;;;
12668;物治系;PT1013;;貼紮學二;;2.0;408 10220;半年;必修;柴惠敏;2;二6,7,8(基醫304);50;本校修課人數上限：50人;本課程為六年學制必修，限學士班本系學生修，未修貼紮學一者不得修習。;;
87087;物治系;PT2001;;基礎物理治療學;;1.0;408 21100;半年;必帶;趙遠宏;2;二1(實習教室);33;限本系所學生(含輔系、雙修生),本校修課人數上限：33人;本課程中文授課,使用英文教科書。與簡盟月、陳麗秋、黃正雅、李亞芸合開;;
89439;物治系;PT2002;;基礎物理治療學實習;;1.0;408 21200;半年;必帶;趙遠宏;2;二2,3,4(實習教室);33;限本系所學生(含輔系、雙修生),本校修課人數上限：33人;本課程中文授課,使用英文教科書。與簡盟月、陳麗秋、黃正雅、李亞芸合開;;
30868;物治系;PT2004;;應用生理學;;2.0;408 21400;半年;必帶;簡盟月;1;一6,7(公衛201);80;限學士班學生,本校修課人數上限：80人;本課程中文授課,使用英文教科書。與王儷穎、黃正雅合開;;
30868;職治系;PT2004;;應用生理學;;2.0;408 21400;半年;選修;簡盟月;1;一6,7(公衛201);80;限學士班學生,本校修課人數上限：80人;本課程中文授課,使用英文教科書。限制人數80人。與王儷穎、黃正雅合開;;
71511;職治系;PT2005;;生物力學;;2.0;408 21500;半年;選修;柴惠敏;2;四8,9(請洽系所辦);45;本校修課人數上限：45人;本課程中文授課,使用英文教科書。限制人數45人。;;
71511;物治系;PT2005;;生物力學;;2.0;408 21500;半年;必帶;柴惠敏;2;四8,9(請洽系所辦);45;本校修課人數上限：45人;本課程中文授課,使用英文教科書。中文授課英文書籍。;;
71301;物治系;PT2007;;物理治療與健康照護倫理;;1.0;408 21700;半年;必帶;黃正雅;2;四7(實習教室);30;限學士班學生 且 限本系所學生(含輔系、雙修生),本校修課人數上限：30人;本課程中文授課,使用英文教科書。合授教師:劉芳與廖文炫、王淑芬、蔡甫昌合開;;
