流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
58389;物治系;PT4019;;物理治療研究;;1;408 42900;半年;選修;曹昭懿;2;;10;限本系所學生(含輔系、雙修生),本校修課人數上限：10人;本課程中文授課,使用英文教科書。小組專題研究，欲選課同學請先與指導老師討論。與柴惠敏、王淑芬、鄭素芳、林居正、湯佩芳、簡盟月、王興國、王儷穎、陸哲駒、陳麗秋、徐瑋勵、陳譽仁、黃正雅、吳晏慈、趙遠宏、李亞芸合開;;
58389;物治系;PT4019;;物理治療研究;;1;408 42900;半年;選修;曹昭懿;2;;10;限本系所學生(含輔系、雙修生),本校修課人數上限：10人;本課程中文授課,使用英文教科書。小組專題研究，欲選課同學請先與指導老師討論。與柴惠敏、王淑芬、鄭素芳、林居正、湯佩芳、簡盟月、王興國、王儷穎、陸哲駒、陳麗秋、徐瑋勵、陳譽仁、黃正雅、吳晏慈、趙遠宏、李亞芸合開;;
72010;職治系;OT1001;;服務學習一;;;409 00110;半年;必帶;黃小玲;1;五7(請洽系所辦);45;本校修課人數上限：45人;本系黃小玲老師之導生優先修習。;;
67690;職治系;OT1002;;服務學習二;;;409 00220;半年;必帶;王湉妮;1;;45;本校修課人數上限：45人;限單號學生。;;
36061;職治系;OT1003;;服務學習三;;;409 00330;半年;必帶;潘璦琬;1;;45;限本系所學生(含輔系、雙修生),本校修課人數上限：45人;限本系潘璦琬老師導生修習。;;
49491;職治系;OT1004;;職能治療導論;;1;409 10100;半年;必帶;薛漪平;2;五6(公職治431);45;本校修課人數上限：45人,外系人數限制：5人;與曾美惠、林克忠、毛慧芬、黃小玲、張  彧、潘璦琬、陳顥齡、吳建德、王湉妮合開;;
49491;老人長照學程;OT1004;;職能治療導論;;1;409 10100;半年;必帶;薛漪平;2;五6(公職治431);45;本校修課人數上限：45人,外系人數限制：5人;與曾美惠、林克忠、毛慧芬、黃小玲、張  彧、潘璦琬、陳顥齡、吳建德、王湉妮合開;;
23020;職治系;OT2012;;人際關係導論:理論與實務;;2;409 28400;半年;選修;潘璦琬;3;二6,7(請洽系所辦);30;本校修課人數上限：30人;上課教室：公衛職治409;;
23020;職治系;OT2012;;人際關係導論:理論與實務;;2;409 28400;半年;選修;潘璦琬;3;二6,7(請洽系所辦);30;本校修課人數上限：30人;上課教室：公衛職治409;;
29681;職治系;OT3001;;生理疾病職能治療;;2;409 30100;半年;必帶;薛漪平;1;三8,9(公職治430);45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;先修科目：機能解剖學。與毛慧芬、黃小玲、潘璦琬合開;;
39928;職治系;OT3002;;生理疾病職能治療實習;;1;409 30110;半年;必帶;薛漪平;1;五2,3,4(公職治430);45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;先修科目：機能解剖學。與毛慧芬、黃小玲、潘璦琬合開;;
33814;職治系;OT3003;;小兒職能治療;;2;409 30200;半年;必帶;曾美惠;1;四6,7(公職治430);45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;先修科目：人類發展學且人類發展學實習。與羅鈞令、楊國德、陳顥齡、王湉妮合開;;
59737;職治系;OT3004;;小兒職能治療實習;;1;409 30210;半年;必帶;曾美惠;1;四8,9(公職治430);45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;先修科目：人類發展學且人類發展學實習。與羅鈞令、楊國德、陳顥齡、王湉妮合開;;
38370;職治系;OT3005;01;職能治療臨床實習一;;1;409 30300;半年;必帶;薛漪平;1;一7,8,9(請洽系所辦);45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;先修或併修科目: 職能治療技術學暨實習、小兒職能治療暨實習、生理疾病職能治療暨實習、精神科學乙。;;
47424;職治系;OT3005;02;職能治療臨床實習一;;1;409 30300;半年;必帶;張彧;1;一2,3,4(請洽系所辦);45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;先修或併修科目: 職能治療技術學暨實習、小兒職能治療暨實習、生理疾病職能治療暨實習、精神科學乙。;;
45357;職治系;OT3005;03;職能治療臨床實習一;;1;409 30300;半年;必帶;吳建德;1;一7,8,9(請洽系所辦);45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;先修或併修科目: 職能治療技術學暨實習、小兒職能治療暨實習、生理疾病職能治療暨實習、精神科學乙。;;
79574;職治系;OT3005;04;職能治療臨床實習一;;1;409 30300;半年;必帶;陳顥齡;1;一2,3,4(請洽系所辦);45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;先修或併修科目: 職能治療技術學暨實習、小兒職能治療暨實習、生理疾病職能治療暨實習、精神科學乙。;;
66367;職治系;OT3005;05;職能治療臨床實習一;;1;409 30300;半年;必帶;王湉妮;1;一7,8,9(請洽系所辦);45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;先修或併修科目: 職能治療技術學暨實習、小兒職能治療暨實習、生理疾病職能治療暨實習、精神科學乙。;;
36399;職治系;OT4001;;臨床推理與實證職能治療學;;2;409 40100;半年;選修;陳顥齡;1;;45;本校修課人數上限：45人;上課時間為第一、第二梯次實習之間。與林克忠、毛慧芬、潘璦琬、吳建德、王湉妮合開;;
58320;職治系;OT4003;;職能治療臨床實習三;;5;409 40300;半年;必修;薛漪平;1;;45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;需修完一至三年級全部必修科目(含共同必修、通識、本系自訂必修、選修、體育、服務學習課程)。與曾美惠、林克忠、毛慧芬、黃小玲、張  彧、潘璦琬、陳顥齡、吳建德、王湉妮合開;;
84409;職治系;OT4004;;職能治療臨床實習四;;5;409 40400;半年;必修;薛漪平;1;;45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;需修完一至三年級全部必修科目(含共同必修、通識、本系自訂必修、選修、體育、服務學習課程)。與曾美惠、林克忠、毛慧芬、黃小玲、張  彧、潘璦琬、陳顥齡、吳建德、王湉妮合開;;
21282;職治系;OT4005;;職能治療臨床實習五;;5;409 40500;半年;必修;潘璦琬;1;;45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;需修完一至三年級全部必修科目(含共同必修、通識、本系自訂必修、選修、體育、服務學習課程)。與薛漪平、曾美惠、林克忠、毛慧芬、黃小玲、張  彧、陳顥齡、吳建德、王湉妮合開;;
78766;職治系;OT4006;;職能治療臨床實習六;;5;409 40600;半年;必修;潘璦琬;1;;45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;需修完一至三年級全部必修科目(含共同必修、通識、本系自訂必修、選修、體育、服務學習課程)。與薛漪平、曾美惠、林克忠、毛慧芬、黃小玲、張  彧、陳顥齡、吳建德、王湉妮合開;;
68203;職治系;OT4007;;職能治療臨床實習七;;5;409 40700;半年;必修;陳顥齡;1;;45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;需修完一至三年級全部必修科目(含共同必修、通識、本系自訂必修、選修、體育、服務學習課程)。與薛漪平、曾美惠、林克忠、毛慧芬、黃小玲、張  彧、潘璦琬、吳建德、王湉妮合開;;
51002;職治系;OT4008;;職能治療臨床實習八;;5;409 40800;半年;必修;陳顥齡;1;;45;本課有先修科目規定,限本系所學生(含輔系、雙修生),本校修課人數上限：45人;需修完一至三年級全部必修科目(含共同必修、通識、本系自訂必修、選修、體育、服務學習課程)。與薛漪平、曾美惠、林克忠、毛慧芬、黃小玲、張  彧、潘璦琬、吳建德、王湉妮合開;;
55998;職治系;OT4018;;職能治療理論架構與實務應用二;;1;409 41600;半年;必帶;曾美惠;3;三1(公職治431);45;限本系所學生(含輔系、雙修生),本校修課人數上限：45人;與高麗芷、薛漪平、林克忠、張  彧、潘璦琬、吳建德合開;;
10285;職治系;OT4019;;職能治療理論架構與實務應用實習二;;1;409 41700;半年;必帶;曾美惠;3;三2,3,4(公職治431);45;限本系所學生(含輔系、雙修生),本校修課人數上限：45人;與高麗芷、薛漪平、林克忠、張  彧、潘璦琬、吳建德合開;;
45195;職治系;OT5030;;生理障礙者職能治療臨床實習一：跨文化經驗;;1;409 51100;半年;選修;;;;10;本校修課人數上限：10人;限本系外國籍交換生。;;
13168;職治系;OT5031;;生理障礙者職能治療臨床實習二：跨文化經驗;;2;409 51200;半年;選修;;;;10;本校修課人數上限：10人;限本系外國籍交換生。;;
41178;職治系;OT5032;;生理障礙者職能治療臨床實習三：跨文化經驗;;3;409E51300;半年;選修;薛漪平;2;;10;本校修課人數上限：10人;初選不開放。本課程以英語授課。限本系外國籍交換生。與毛慧芬、黃小玲、張  彧合開本課程英文化程度說明;;
63244;職治系;OT5033;;精神障礙者職能治療臨床實習一：跨文化經驗;;1;409 52100;半年;選修;;;;10;本校修課人數上限：10人;限本系外國籍交換生。;;
83372;職治系;OT5034;;精神障礙者職能治療臨床實習二：跨文化經驗;;2;409 52200;半年;選修;;;;10;本校修課人數上限：10人;限本系外國籍交換生。;;
80916;職治系;OT5035;;精神障礙者職能治療臨床實習三：跨文化經驗;;3;409E52300;半年;選修;潘璦琬;2;;10;本校修課人數上限：10人;初選不開放。本課程以英語授課。限本系外國籍交換生。本課程英文化程度說明;;
10229;職治系;OT5036;;小兒職能治療臨床實習一：跨文化經驗;;1;409 53100;半年;選修;;;;10;本校修課人數上限：10人;限本系外國籍交換生。;;
23392;職治系;OT5037;;小兒職能治療臨床實習二：跨文化經驗;;2;409E53200;半年;選修;陳顥齡;2;;10;本校修課人數上限：10人;初選不開放。本課程以英語授課。限本系外國籍交換生。本課程英文化程度說明;;
69437;職治系;OT5038;;小兒職能治療臨床實習三：跨文化經驗;;3;409 53300;半年;選修;;;;10;本校修課人數上限：10人;限本系外國籍交換生。;;
76653;生化分生所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;必修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。研究所共同課程,與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;病理所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;病理所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;病理所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;藥學所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;必修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;微生所微免組;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;微生所寄生組;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。研究所共同課程.與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;生化分生所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;必修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。研究所共同課程.修過此課程且及格者不必再修,與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;生理所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。研究所共同課程。與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;分子醫學學程;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程，與黃婉媜合開。與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;腫瘤醫學所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;必帶;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。@研究所共同課程.與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;醫衛共同課程;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程，與黃婉媜、紀崇楠合開。與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;病理所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
76653;微生所;md&ph5002;;儀器分析概論;;2;420 U0200;半年;選修;李明學;3;一9,10(基醫104);120;本校修課人數上限：120人;本課程中文授課,使用英文教科書。與黃婉媜合開.與顏若芳、沈雅敬、梁碧惠、楊雅倩、俞松良、莊雅惠、蘇剛毅、吳瑞菁、湯志永、周綠蘋、張明富、呂紹俊、詹迺立、曾秀如、呂俊宏、林世明、曾文毅、陳志宏合開;;
52501;微生所微免組;md&ph5036;;醫學研究專題討論一;;1;420 U4000;半年;選修;洪健清;3;三5(基醫102);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。研究所共同課程.合開教師：謝清河、楊永正。與林俊宏、郭錦樺、賴信志、余佳慧、徐志宏、蕭金福、潘文涵、凌嘉鴻合開;;
52501;生化分生所;md&ph5036;;醫學研究專題討論一;;1;420 U4000;半年;選修;洪健清;3;三5(基醫102);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。研究所共同課程.合開教師：謝清河、楊永正。與林俊宏、郭錦樺、賴信志、余佳慧、徐志宏、蕭金福、潘文涵、凌嘉鴻合開;;
52501;基蛋所;md&ph5036;;醫學研究專題討論一;;1;420 U4000;半年;選修;洪健清;3;三5(基醫102);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與林俊宏、郭錦樺、賴信志、余佳慧、徐志宏、蕭金福、潘文涵、凌嘉鴻合開;;
52501;微生所寄生組;md&ph5036;;醫學研究專題討論一;;1;420 U4000;半年;選修;洪健清;3;三5(基醫102);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。研究所共同課程.合開教師：謝清河、楊永正。與林俊宏、郭錦樺、賴信志、余佳慧、徐志宏、蕭金福、潘文涵、凌嘉鴻合開;;
52501;分子醫學學程;md&ph5036;;醫學研究專題討論一;;1;420 U4000;半年;選修;洪健清;3;三5(基醫102);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與林俊宏、郭錦樺、賴信志、余佳慧、徐志宏、蕭金福、潘文涵、凌嘉鴻合開;;
52501;微生所;md&ph5036;;醫學研究專題討論一;;1;420 U4000;半年;選修;洪健清;3;三5(基醫102);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。研究所共同課程.合開教師：謝清河、楊永正。與林俊宏、郭錦樺、賴信志、余佳慧、徐志宏、蕭金福、潘文涵、凌嘉鴻合開;;
52501;醫衛共同課程;md&ph5036;;醫學研究專題討論一;;1;420 U4000;半年;選修;洪健清;3;三5(基醫102);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與林俊宏、郭錦樺、賴信志、余佳慧、徐志宏、蕭金福、潘文涵、凌嘉鴻合開;;
58987;腫瘤醫學所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;必帶;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。@研究所共同課程,與黃菊芬,杜宜凌合開。與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;微生所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;選修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。@研究所共同課程,與黃菊芬,杜宜凌合開。與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;毒理所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;必修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。研究所共同課程,與林銀英,姚建中合開與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;基蛋所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;選修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與吳朝 裕,姚建中合開。與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;微生所寄生組;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;選修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。研究所共同課程,與林銀英,姚建中合開與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;生理所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;選修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。研究所共同課程。與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;藥理所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;選修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。@研究所共同課程,與黃菊芬,杜宜凌合開。與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;毒理所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;必修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。研究所共同課程,與林銀英,姚建中合開與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;藥理所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;選修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。@研究所共同課程,與黃菊芬,杜宜凌合開。與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;生化分生所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;必修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。需加修醫學研究專題討論一(或二),或只修醫學研究專題討論一及二.黃媜鎔,杜宜凌.與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;物治所;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;必修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;微生所微免組;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;選修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。@研究所共同課程,與黃菊芬,杜宜凌合開。與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
58987;醫衛共同課程;md&ph5039;;學術論文之倫理及撰寫;;1;420 U4300;半年;選修;余明俊;3;三9(基醫302);160;本校修課人數上限：160人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與Marc Anthony.邱馨平及吳朝裕合開。與詹智強、林榮耀、詹迺立、徐立中、蕭朱杏、張典顯合開;;
30988;微生所;md&ph5050;;微生物與疾病;;2;420 U4500;半年;必修;鄧述諄;3;四3,4(基醫104);100;本校修課人數上限：100人;本課程中文授課,使用英文教科書。@研究所共同課程與顏伯勳、王錦堂、張  鑫、董馨蓮、蔡錦華、陳美如、李財坤、孫錦虹、葉秀慧、陳小梨、蕭信宏、林稚容、詹世鵬、楊宏志、張永祺合開;;
30988;醫衛共同課程;md&ph5050;;微生物與疾病;;2;420 U4500;半年;選修;鄧述諄;3;四3,4(基醫104);100;本校修課人數上限：100人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與顏伯勳、王錦堂、張  鑫、董馨蓮、蔡錦華、陳美如、李財坤、孫錦虹、葉秀慧、陳小梨、蕭信宏、林稚容、詹世鵬、楊宏志、張永祺合開;;
30988;分子醫學學程;md&ph5050;;微生物與疾病;;2;420 U4500;半年;必修;鄧述諄;3;四3,4(基醫104);100;本校修課人數上限：100人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與顏伯勳、王錦堂、張  鑫、董馨蓮、蔡錦華、陳美如、李財坤、孫錦虹、葉秀慧、陳小梨、蕭信宏、林稚容、詹世鵬、楊宏志、張永祺合開;;
30988;微生所微免組;md&ph5050;;微生物與疾病;;2;420 U4500;半年;選修;鄧述諄;3;四3,4(基醫104);100;本校修課人數上限：100人;本課程中文授課,使用英文教科書。@研究所共同課程與顏伯勳、王錦堂、張  鑫、董馨蓮、蔡錦華、陳美如、李財坤、孫錦虹、葉秀慧、陳小梨、蕭信宏、林稚容、詹世鵬、楊宏志、張永祺合開;;
32545;生理所;md&ph5074;;分子生物學及技術;;4;420 U4800;半年;選修;林敬哲;3;二9,10(基醫301)四9,10(基醫301);186(含開放臺大系統人數:6);本校修課人數上限：180人;本課程中文授課,使用英文教科書。研究所共同課程。與胡務亮、方偉宏、邱浩傑、詹智強、林榮耀、張明富、呂紹俊、李明學、余明俊、張  鑫、鄧述諄、李財坤、詹世鵬、楊宏志、蔡幸真、李芳仁、阮麗蓉、潘俊良、劉雅雯、蔡欣祐、許秉寧、張百恩、陳佑宗、陳沛隆合開;;
32545;自動化學程;md&ph5074;;分子生物學及技術;;4;420 U4800;半年;選修;林敬哲;3;二9,10(基醫301)四9,10(基醫301);186(含開放臺大系統人數:6);本校修課人數上限：180人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與胡務亮、方偉宏、邱浩傑、詹智強、林榮耀、張明富、呂紹俊、李明學、余明俊、張  鑫、鄧述諄、李財坤、詹世鵬、楊宏志、蔡幸真、李芳仁、阮麗蓉、潘俊良、劉雅雯、蔡欣祐、許秉寧、張百恩、陳佑宗、陳沛隆合開;;
32545;分子醫學學程;md&ph5074;;分子生物學及技術;;4;420 U4800;半年;必修;林敬哲;3;二9,10(基醫301)四9,10(基醫301);186(含開放臺大系統人數:6);本校修課人數上限：180人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與胡務亮、方偉宏、邱浩傑、詹智強、林榮耀、張明富、呂紹俊、李明學、余明俊、張  鑫、鄧述諄、李財坤、詹世鵬、楊宏志、蔡幸真、李芳仁、阮麗蓉、潘俊良、劉雅雯、蔡欣祐、許秉寧、張百恩、陳佑宗、陳沛隆合開;;
32545;病理所;md&ph5074;;分子生物學及技術;;4;420 U4800;半年;必帶;林敬哲;3;二9,10(基醫301)四9,10(基醫301);186(含開放臺大系統人數:6);本校修課人數上限：180人;本課程中文授課,使用英文教科書。@研究所共同課程。與胡務亮、方偉宏、邱浩傑、詹智強、林榮耀、張明富、呂紹俊、李明學、余明俊、張  鑫、鄧述諄、李財坤、詹世鵬、楊宏志、蔡幸真、李芳仁、阮麗蓉、潘俊良、劉雅雯、蔡欣祐、許秉寧、張百恩、陳佑宗、陳沛隆合開;;
32545;微生所寄生組;md&ph5074;;分子生物學及技術;;4;420 U4800;半年;選修;林敬哲;3;二9,10(基醫301)四9,10(基醫301);186(含開放臺大系統人數:6);本校修課人數上限：180人;本課程中文授課,使用英文教科書。@研究所共同課程。與胡務亮、方偉宏、邱浩傑、詹智強、林榮耀、張明富、呂紹俊、李明學、余明俊、張  鑫、鄧述諄、李財坤、詹世鵬、楊宏志、蔡幸真、李芳仁、阮麗蓉、潘俊良、劉雅雯、蔡欣祐、許秉寧、張百恩、陳佑宗、陳沛隆合開;;
32545;基蛋所;md&ph5074;;分子生物學及技術;;4;420 U4800;半年;選修;林敬哲;3;二9,10(基醫301)四9,10(基醫301);186(含開放臺大系統人數:6);本校修課人數上限：180人;本課程中文授課,使用英文教科書。醫學校區研究所共同課程。與胡務亮、方偉宏、邱浩傑、詹智強、林榮耀、張明富、呂紹俊、李明學、余明俊、張  鑫、鄧述諄、李財坤、詹世鵬、楊宏志、蔡幸真、李芳仁、阮麗蓉、潘俊良、劉雅雯、蔡欣祐、許秉寧、張百恩、陳佑宗、陳沛隆合開;;
32545;微生所微免組;md&ph5074;;分子生物學及技術;;4;420 U4800;半年;選修;林敬哲;3;二9,10(基醫301)四9,10(基醫301);186(含開放臺大系統人數:6);本校修課人數上限：180人;本課程中文授課,使用英文教科書。@研究所共同課程。與胡務亮、方偉宏、邱浩傑、詹智強、林榮耀、張明富、呂紹俊、李明學、余明俊、張  鑫、鄧述諄、李財坤、詹世鵬、楊宏志、蔡幸真、李芳仁、阮麗蓉、潘俊良、劉雅雯、蔡欣祐、許秉寧、張百恩、陳佑宗、陳沛隆合開;;
